tm,address_gu,sub_address,cat,sub_cat,stn,sub_call_count
2022-05-24,사상구,사상구 모라동,기타,업무운행,904,1
2022-05-24,사상구,사상구 주례동,구조,산악사고,938,1
2022-05-24,사상구,사상구 학장동,구급,교통사고,904,2
2022-05-24,사하구,사하구 감천동,구급,부상,159,1
2022-05-24,사하구,사하구 괴정동,구급,교통사고,950,1
2022-05-24,사하구,사하구 다대동,구급,부상,950,1
2022-05-24,사하구,사하구 당리동,구조,산악사고,950,2
2022-05-24,사하구,사하구 신평동,구급,부상,950,1
2022-05-24,사하구,사하구 장림동,구급,부상,950,1
2022-05-24,사하구,사하구 하단동,구급,교통사고,950,2
2022-05-24,사하구,사하구 하단동,구급,부상,950,3
2022-05-24,서구,서구 부민동,구급,부상,159,1
2022-05-24,서구,서구 서대신동,구급,부상,159,1
2022-05-24,서구,서구 충무동,구급,부상,159,1
2022-05-24,서구,서구 토성동,구급,부상,159,1
2022-05-24,수영구,수영구 광안동,구급,교통사고,937,3
2022-05-24,수영구,수영구 광안동,구급,부상,937,1
2022-05-24,수영구,수영구 망미동,구급,교통사고,940,1
2022-05-24,수영구,수영구 망미동,구급,부상,940,1
2022-05-24,수영구,수영구 망미동,기타,업무운행,940,1
2022-05-24,수영구,수영구 민락동,구급,교통사고,937,2
2022-05-24,연제구,연제구 거제동,구급,구급기타,940,1
2022-05-24,연제구,연제구 거제동,구급,부상,940,1
2022-05-24,연제구,연제구 연산동,구급,부상,940,2
2022-05-24,연제구,연제구 연산동,기타,업무운행,940,8
2022-05-24,영도구,영도구 대교동,구급,부상,159,1
2022-05-24,영도구,영도구 동삼동,구급,부상,910,1
2022-05-24,영도구,영도구 영선동,기타,업무운행,159,1
2022-05-24,영도구,영도구 청학동,기타,업무운행,159,1
2022-05-24,중구,중구 부평동,구급,부상,159,2
2022-05-24,중구,중구 부평동,기타,업무운행,159,1
2022-05-24,중구,중구 중앙동,구급,교통사고,159,1
2022-05-24,중구,중구 중앙동,구급,부상,159,1
2022-05-24,해운대구,해운대구 반여동,기타,상황출동,937,1
2022-05-24,해운대구,해운대구 반여동,기타,업무운행,937,1
2022-05-24,해운대구,해운대구 송정동,기타,업무운행,937,1
2022-05-24,해운대구,해운대구 우동,구급,부상,937,2
2022-05-24,해운대구,해운대구 좌동,구급,교통사고,937,1
2022-05-24,해운대구,해운대구 좌동,기타,상황출동,937,1
2022-05-24,해운대구,해운대구 중동,구급,교통사고,937,2
2022-05-25,강서구,강서구 강동동,구급,교통사고,904,1
2022-05-25,강서구,강서구 대저2동,구급,교통사고,904,1
2022-05-25,강서구,강서구 명지동,구급,부상,904,1
2022-05-25,강서구,강서구 성북동,구급,교통사고,921,1
2022-05-25,강서구,강서구 송정동,구조,교통사고,937,1
2022-05-25,강서구,강서구 죽동동,구조,교통사고,904,1
2022-05-25,금정구,금정구 구서동,기타,업무운행,940,1
2022-05-25,금정구,금정구 금사동,구급,교통사고,940,2
2022-05-25,금정구,금정구 남산동,구급,부상,939,1
2022-05-25,금정구,금정구 부곡동,구급,부상,940,1
2022-05-25,금정구,금정구 오륜동,구조,교통사고,940,1
2022-05-25,금정구,금정구 장전동,구급,교통사고,940,1
2022-05-25,기장군,기장군 기장읍,구급,교통사고,923,1
2022-05-25,기장군,기장군 기장읍,구급,부상,923,1
2022-05-25,기장군,기장군 기장읍,구조,교통사고,923,1
2022-05-25,기장군,기장군 일광면,구급,교통사고,923,1
2022-05-25,기장군,기장군 일광면,구급,부상,923,1
2022-05-25,기장군,기장군 정관읍,구급,교통사고,923,2
2022-05-25,기장군,기장군 철마면,구조,교통사고,939,1
2022-05-25,남구,남구 감만동,구급,부상,942,1
2022-05-25,남구,남구 대연동,구급,교통사고,942,2
2022-05-25,남구,남구 용호동,구급,부상,942,1
2022-05-25,남구,남구 우암동,구급,부상,942,1
2022-05-25,동구,동구 범일동,구급,부상,942,2
2022-05-25,동구,동구 좌천동,구급,구급기타,942,1
2022-05-25,동구,동구 좌천동,구급,부상,942,1
2022-05-25,동래구,동래구 명륜동,구급,부상,940,1
2022-05-25,동래구,동래구 명장동,구급,교통사고,940,1
2022-05-25,동래구,동래구 명장동,구급,부상,940,1
2022-05-25,동래구,동래구 사직동,구급,교통사고,940,1
2022-05-25,동래구,동래구 온천동,구급,교통사고,940,1
2022-05-25,동래구,동래구 온천동,구급,부상,940,1
2022-05-25,동래구,동래구 온천동,구조,산악사고,940,1
2022-05-25,부산진구,부산진구 가야동,구급,부상,938,1
2022-05-25,부산진구,부산진구 개금동,구급,부상,938,1
2022-05-25,부산진구,부산진구 당감동,구급,부상,938,1
2022-05-25,부산진구,부산진구 당감동,기타,업무운행,938,1
2022-05-25,부산진구,부산진구 부암동,구급,구급기타,938,1
2022-05-25,부산진구,부산진구 전포동,구급,교통사고,938,1
2022-05-25,부산진구,부산진구 초읍동,구급,부상,941,2
2022-05-25,북구,북구 구포동,구급,부상,941,1
2022-05-25,북구,북구 금곡동,구급,교통사고,941,1
2022-05-25,북구,북구 덕천동,구급,교통사고,941,1
2022-05-25,북구,북구 덕천동,기타,업무운행,941,1
2022-05-25,북구,북구 만덕동,구급,부상,941,1
2022-05-25,북구,북구 화명동,구급,교통사고,941,1
2022-05-25,북구,북구 화명동,구급,부상,941,1
2022-05-25,사상구,사상구 감전동,구조,교통사고,904,1
2022-05-25,사상구,사상구 괘법동,구급,부상,904,1
2022-05-25,사상구,사상구 덕포동,구급,부상,904,1
2022-05-25,사상구,사상구 모라동,구급,부상,904,3
2022-05-25,사상구,사상구 삼락동,구급,교통사고,904,1
2022-05-25,사상구,사상구 삼락동,구급,부상,904,1
2022-05-25,사상구,사상구 삼락동,기타,업무운행,904,1
2022-05-25,사상구,사상구 엄궁동,구급,구급기타,904,1
2022-05-25,사상구,사상구 엄궁동,구급,부상,904,1
2022-05-25,사상구,사상구 엄궁동,기타,상황출동,904,1
2022-05-25,사하구,사하구 감천동,구급,부상,159,1
2022-05-25,사하구,사하구 감천동,기타,업무운행,159,2
2022-05-25,사하구,사하구 다대동,구급,부상,950,2
2022-05-25,사하구,사하구 당리동,구급,교통사고,950,1
2022-05-25,사하구,사하구 신평동,구급,부상,950,1
2022-05-25,사하구,사하구 신평동,기타,업무운행,950,1
2022-05-25,사하구,사하구 하단동,구급,교통사고,950,1
2022-05-25,사하구,사하구 하단동,구급,부상,950,1
2022-05-25,사하구,사하구 하단동,기타,업무운행,950,1
2022-05-25,서구,서구 남부민동,기타,업무운행,159,1
2022-05-25,서구,서구 부민동,구급,부상,159,1
2022-05-25,수영구,수영구 광안동,구급,구급기타,937,1
2022-05-25,수영구,수영구 광안동,구급,부상,937,1
2022-05-25,수영구,수영구 망미동,구급,구급기타,940,1
2022-05-25,수영구,수영구 수영동,구급,교통사고,937,1
2022-05-25,연제구,연제구 연산동,구급,구급기타,940,1
2022-05-25,연제구,연제구 연산동,구급,부상,940,3
2022-05-25,연제구,연제구 연산동,기타,업무운행,940,1
2022-05-25,영도구,영도구 동삼동,구급,교통사고,910,1
2022-05-25,중구,중구 중앙동,구급,교통사고,159,1
2022-05-25,중구,중구 중앙동,구급,부상,159,1
2022-05-25,중구,중구 중앙동,기타,업무운행,159,1
2022-05-25,해운대구,해운대구 반여동,구급,구급기타,937,1
2022-05-25,해운대구,해운대구 반여동,구급,부상,937,1
2022-05-25,해운대구,해운대구 반여동,구조,교통사고,937,1
2022-05-25,해운대구,해운대구 석대동,구급,부상,940,1
2022-05-25,해운대구,해운대구 송정동,구급,교통사고,937,1
2022-05-25,해운대구,해운대구 재송동,구급,부상,937,1
2022-05-25,해운대구,해운대구 좌동,기타,업무운행,937,1
2022-05-25,해운대구,해운대구 중동,구급,부상,937,1
2022-05-26,강서구,강서구 강동동,구급,교통사고,904,1
2022-05-26,강서구,강서구 신호동,구급,부상,950,2
2022-05-26,금정구,금정구 구서동,구급,교통사고,940,1
2022-05-26,금정구,금정구 구서동,구급,부상,940,2
2022-05-26,금정구,금정구 부곡동,기타,업무운행,940,1
2022-05-26,금정구,금정구 부곡동,기타,지원출동(기타),940,1
2022-05-26,금정구,금정구 장전동,구급,부상,940,1
2022-05-26,금정구,금정구 회동동,기타,업무운행,940,1
2022-05-26,기장군,기장군 정관읍,구급,부상,923,1
2022-05-26,기장군,기장군 철마면,화재,산불,939,1
2022-05-26,남구,남구 감만동,구급,부상,942,1
2022-05-26,남구,남구 대연동,구급,부상,942,1
2022-05-26,남구,남구 대연동,기타,상황출동,942,1
2022-05-26,남구,남구 대연동,기타,업무운행,942,3
2022-05-26,남구,남구 문현동,구급,부상,942,1
2022-05-26,남구,남구 용호동,구급,부상,942,2
2022-05-26,동구,동구 범일동,구급,부상,942,1
2022-05-26,동구,동구 초량동,구급,부상,159,1
2022-05-26,동래구,동래구 명장동,구급,부상,940,1
2022-05-26,동래구,동래구 안락동,구급,교통사고,940,1
2022-05-26,동래구,동래구 안락동,구급,부상,940,1
2022-05-26,동래구,동래구 온천동,구급,교통사고,940,1
2022-05-26,동래구,동래구 온천동,구급,부상,940,1
2022-05-26,부산진구,부산진구 개금동,구급,교통사고,938,2
2022-05-26,부산진구,부산진구 개금동,구급,부상,938,2
2022-05-26,부산진구,부산진구 당감동,구급,부상,938,1
2022-05-26,부산진구,부산진구 부암동,구급,교통사고,938,1
2022-05-26,부산진구,부산진구 부전동,구급,교통사고,938,1
2022-05-26,부산진구,부산진구 부전동,구급,부상,938,2
2022-05-26,부산진구,부산진구 양정동,기타,업무운행,940,1
2022-05-26,부산진구,부산진구 전포동,구급,교통사고,938,1
2022-05-26,북구,북구 구포동,구급,부상,941,2
2022-05-26,북구,북구 금곡동,구급,부상,941,1
2022-05-26,사상구,사상구 괘법동,구급,교통사고,904,1
2022-05-26,사상구,사상구 모라동,구급,부상,904,1
2022-05-26,사상구,사상구 삼락동,구급,교통사고,904,1
2022-05-26,사상구,사상구 삼락동,구급,부상,904,1
2022-05-26,사상구,사상구 엄궁동,구급,부상,904,1
2022-05-26,사상구,사상구 주례동,구급,부상,938,1
2022-05-26,사하구,사하구 괴정동,구급,교통사고,950,1
2022-05-26,사하구,사하구 괴정동,구급,부상,950,2
2022-05-26,사하구,사하구 다대동,구급,부상,950,1
2022-05-26,사하구,사하구 하단동,구급,부상,950,1
2022-05-26,서구,서구 남부민동,구급,부상,159,1
2022-05-26,서구,서구 초장동,구급,교통사고,159,1
2022-05-26,수영구,수영구 광안동,구급,교통사고,937,1
2022-05-26,수영구,수영구 광안동,구조,교통사고,937,1
2022-05-26,수영구,수영구 광안동,기타,업무운행,937,1
2022-05-26,수영구,수영구 망미동,구급,교통사고,940,2
2022-05-26,수영구,수영구 망미동,구조,교통사고,940,1
2022-05-26,수영구,수영구 수영동,기타,상황출동,937,1
2022-05-26,연제구,연제구 거제동,구급,교통사고,940,1
2022-05-26,연제구,연제구 연산동,구급,부상,940,1
2022-05-26,연제구,연제구 연산동,기타,상황출동,940,4
2022-05-26,영도구,영도구 대교동,구급,교통사고,159,1
2022-05-26,영도구,영도구 봉래동,구급,부상,159,1
2022-05-26,영도구,영도구 영선동,구급,교통사고,159,1
2022-05-26,영도구,영도구 청학동,구급,교통사고,159,1
2022-05-26,영도구,영도구 청학동,구급,부상,159,1
2022-05-26,영도구,영도구 청학동,기타,업무운행,159,1
2022-05-26,중구,중구 남포동,구조,수난사고,159,1
2022-05-26,중구,중구 대창동,구급,교통사고,159,1
2022-05-26,해운대구,해운대구 반송동,구급,부상,937,1
2022-05-26,해운대구,해운대구 반여동,구급,교통사고,937,2
2022-05-26,해운대구,해운대구 반여동,구급,부상,937,1
2022-05-26,해운대구,해운대구 송정동,구급,부상,937,1
2022-05-26,해운대구,해운대구 우동,구급,교통사고,937,2
2022-05-26,해운대구,해운대구 재송동,구급,교통사고,937,2
2022-05-26,해운대구,해운대구 재송동,기타,업무운행,937,1
2022-05-26,해운대구,해운대구 좌동,기타,업무운행,937,1
2022-05-26,해운대구,해운대구 좌동,기타,지원출동(기타),937,1
2022-05-26,해운대구,해운대구 중동,구급,교통사고,937,2
2022-05-26,해운대구,해운대구 중동,구급,부상,937,1
2022-05-27,강서구,강서구 녹산동,구조,교통사고,950,1
2022-05-27,강서구,강서구 봉림동,구급,교통사고,904,1
2022-05-27,강서구,강서구 송정동,구급,부상,937,2
2022-05-27,강서구,강서구 식만동,구조,수난사고,904,1
2022-05-27,금정구,금정구 장전동,구급,교통사고,940,2
2022-05-27,금정구,금정구 회동동,화재,산불,940,1
2022-05-27,기장군,기장군 기장읍,구조,교통사고,923,2
2022-05-27,기장군,기장군 일광면,구급,교통사고,923,1
2022-05-27,기장군,기장군 정관읍,구급,부상,923,2
2022-05-27,기장군,기장군 정관읍,기타,업무운행,923,1
2022-05-27,남구,남구 대연동,구급,부상,942,2
2022-05-27,남구,남구 용당동,기타,상황출동,942,1
2022-05-27,남구,남구 용호동,구급,부상,942,3
2022-05-27,동구,동구 수정동,구급,부상,159,1
2022-05-27,동구,동구 수정동,기타,대민지원,159,1
2022-05-27,동구,동구 좌천동,구급,부상,942,1
2022-05-27,동구,동구 초량동,구급,교통사고,159,1
2022-05-27,동래구,동래구 낙민동,구급,부상,940,1
2022-05-27,동래구,동래구 명륜동,구급,교통사고,940,1
2022-05-27,동래구,동래구 명장동,구급,부상,940,1
2022-05-27,동래구,동래구 온천동,구급,교통사고,940,4
2022-05-27,동래구,동래구 온천동,구조,교통사고,940,1
2022-05-27,부산진구,부산진구 개금동,구급,교통사고,938,2
2022-05-27,부산진구,부산진구 당감동,구급,부상,938,1
2022-05-27,부산진구,부산진구 범천동,구급,교통사고,942,2
2022-05-27,부산진구,부산진구 부전동,구급,교통사고,938,1
2022-05-27,부산진구,부산진구 부전동,구급,부상,938,1
2022-05-27,부산진구,부산진구 양정동,구급,교통사고,940,1
2022-05-27,부산진구,부산진구 전포동,구급,교통사고,938,1
2022-05-27,북구,북구 덕천동,구급,부상,941,1
2022-05-27,북구,북구 만덕동,기타,대민지원,941,1
2022-05-27,북구,북구 화명동,구급,교통사고,941,1
2022-05-27,북구,북구 화명동,구급,부상,941,1
2022-05-27,사상구,사상구 감전동,구급,부상,904,1
2022-05-27,사상구,사상구 괘법동,구급,교통사고,904,1
2022-05-27,사상구,사상구 괘법동,구급,부상,904,1
2022-05-27,사상구,사상구 덕포동,구급,부상,904,1
2022-05-27,사상구,사상구 학장동,구조,교통사고,904,1
2022-05-27,사하구,사하구 감천동,구급,부상,159,2
2022-05-27,사하구,사하구 구평동,화재,산불,159,1
2022-05-27,사하구,사하구 다대동,구급,구급기타,950,1
2022-05-27,사하구,사하구 다대동,구급,부상,950,1
2022-05-27,사하구,사하구 신평동,구급,부상,950,1
2022-05-27,사하구,사하구 하단동,구급,부상,950,1
2022-05-27,서구,서구 동대신동,구급,구급기타,159,1
2022-05-27,서구,서구 암남동,구급,부상,159,2
2022-05-27,수영구,수영구 광안동,구급,교통사고,937,2
2022-05-27,수영구,수영구 광안동,구급,부상,937,1
2022-05-27,수영구,수영구 망미동,구급,부상,940,1
2022-05-27,수영구,수영구 민락동,구급,부상,937,1
2022-05-27,수영구,수영구 수영동,구급,교통사고,937,1
2022-05-27,연제구,연제구 거제동,구급,교통사고,940,1
2022-05-27,연제구,연제구 거제동,구급,부상,940,1
2022-05-27,연제구,연제구 연산동,구급,부상,940,3
2022-05-27,연제구,연제구 연산동,기타,업무운행,940,1
2022-05-27,영도구,영도구 동삼동,구급,부상,910,2
2022-05-27,영도구,영도구 봉래동,구급,부상,159,1
2022-05-27,중구,중구 중앙동,구급,부상,159,1
2022-05-27,해운대구,해운대구 반송동,구급,교통사고,937,1
2022-05-27,해운대구,해운대구 반여동,기타,업무운행,937,1
2022-05-27,해운대구,해운대구 좌동,구급,교통사고,937,2
2022-05-27,해운대구,해운대구 중동,구급,교통사고,937,2
2022-05-27,해운대구,해운대구 중동,구급,부상,937,1
2022-05-28,강서구,강서구 죽동동,구급,부상,904,1
2022-05-28,금정구,금정구 두구동,구급,부상,939,1
2022-05-28,금정구,금정구 서동,구급,부상,940,1
2022-05-28,금정구,금정구 장전동,구급,부상,940,1
2022-05-28,금정구,금정구 장전동,구조,교통사고,940,1
2022-05-28,기장군,기장군 기장읍,구급,구급기타,923,1
2022-05-28,기장군,기장군 기장읍,구급,부상,923,1
2022-05-28,기장군,기장군 기장읍,기타,상황출동,923,1
2022-05-28,기장군,기장군 일광면,기타,상황출동,923,1
2022-05-28,기장군,기장군 장안읍,구급,구급기타,923,1
2022-05-28,남구,남구 감만동,기타,상황출동,942,1
2022-05-28,남구,남구 대연동,구급,교통사고,942,2
2022-05-28,남구,남구 대연동,구급,부상,942,1
2022-05-28,남구,남구 대연동,기타,업무운행,942,1
2022-05-28,남구,남구 문현동,구급,교통사고,942,1
2022-05-28,남구,남구 문현동,구급,부상,942,2
2022-05-28,남구,남구 용호동,구급,교통사고,942,1
2022-05-28,동구,동구 좌천동,기타,업무운행,942,1
2022-05-28,동구,동구 초량동,구급,구급기타,159,1
2022-05-28,동래구,동래구 명장동,구급,부상,940,1
2022-05-28,동래구,동래구 복천동,구급,부상,940,1
2022-05-28,부산진구,부산진구 개금동,구급,부상,938,1
2022-05-28,부산진구,부산진구 범천동,구급,부상,942,1
2022-05-28,부산진구,부산진구 부전동,구급,교통사고,938,2
2022-05-28,부산진구,부산진구 부전동,구급,부상,938,3
2022-05-28,부산진구,부산진구 양정동,구급,교통사고,940,1
2022-05-28,부산진구,부산진구 양정동,구급,부상,940,1
2022-05-28,부산진구,부산진구 양정동,구조,교통사고,940,1
2022-05-28,부산진구,부산진구 전포동,구급,교통사고,938,1
2022-05-28,부산진구,부산진구 전포동,구급,부상,938,1
2022-05-28,부산진구,부산진구 초읍동,구급,부상,941,1
2022-05-28,북구,북구 구포동,구급,교통사고,941,2
2022-05-28,북구,북구 덕천동,구급,부상,941,1
2022-05-28,북구,북구 만덕동,구조,교통사고,941,1
2022-05-28,북구,북구 만덕동,기타,업무운행,941,1
2022-05-28,사상구,사상구 감전동,구급,부상,904,1
2022-05-28,사상구,사상구 괘법동,구급,부상,904,1
2022-05-28,사상구,사상구 덕포동,구급,부상,904,1
2022-05-28,사상구,사상구 모라동,구급,교통사고,904,2
2022-05-28,사상구,사상구 모라동,구조,교통사고,904,1
2022-05-28,사상구,사상구 삼락동,구급,교통사고,904,1
2022-05-28,사상구,사상구 삼락동,구급,부상,904,1
2022-05-28,사상구,사상구 학장동,구급,교통사고,904,1
2022-05-28,사하구,사하구 괴정동,구급,교통사고,950,1
2022-05-28,사하구,사하구 하단동,구급,교통사고,950,2
2022-05-28,사하구,사하구 하단동,구급,부상,950,1
2022-05-28,사하구,사하구 하단동,구조,교통사고,950,2
2022-05-28,서구,서구 서대신동,구급,부상,159,1
2022-05-28,서구,서구 서대신동,구조,산악사고,159,1
2022-05-28,수영구,수영구 광안동,구급,교통사고,937,3
2022-05-28,수영구,수영구 광안동,구급,부상,937,2
2022-05-28,수영구,수영구 광안동,기타,업무운행,937,1
2022-05-28,수영구,수영구 남천동,구급,부상,937,1
2022-05-28,수영구,수영구 망미동,구급,부상,940,1
2022-05-28,수영구,수영구 망미동,기타,업무운행,940,1
2022-05-28,수영구,수영구 민락동,구급,부상,937,2
2022-05-28,수영구,수영구 민락동,구조,교통사고,937,2
2022-05-28,연제구,연제구 연산동,구급,부상,940,1
2022-05-28,영도구,영도구 동삼동,구급,부상,910,3
2022-05-28,영도구,영도구 동삼동,구조,수난사고,910,1
2022-05-28,영도구,영도구 봉래동,구급,교통사고,159,1
2022-05-28,영도구,영도구 신선동,구급,부상,159,1
2022-05-28,중구,중구 대창동,구급,부상,159,1
2022-05-28,중구,중구 중앙동,구급,교통사고,159,3
2022-05-28,해운대구,해운대구 반송동,구급,부상,937,1
2022-05-28,해운대구,해운대구 반여동,구급,교통사고,937,1
2022-05-28,해운대구,해운대구 반여동,구급,부상,937,1
2022-05-28,해운대구,해운대구 석대동,구급,교통사고,940,1
2022-05-28,해운대구,해운대구 송정동,구급,부상,937,1
2022-05-28,해운대구,해운대구 송정동,기타,업무운행,937,1
2022-05-28,해운대구,해운대구 우동,구급,교통사고,937,1
2022-05-28,해운대구,해운대구 우동,구조,교통사고,937,1
2022-05-28,해운대구,해운대구 우동,구조,산악사고,937,1
2022-05-28,해운대구,해운대구 좌동,구급,부상,937,1
2022-05-28,해운대구,해운대구 좌동,기타,상황출동,937,1
2022-05-28,해운대구,해운대구 중동,구급,부상,937,1
2022-05-29,강서구,강서구 대저2동,구급,교통사고,904,1
2022-05-29,강서구,강서구 명지동,구급,부상,904,2
2022-05-29,강서구,강서구 봉림동,구급,부상,904,1
2022-05-29,강서구,강서구 천성동,구급,부상,921,1
2022-05-29,금정구,금정구 구서동,구급,구급기타,940,1
2022-05-29,금정구,금정구 구서동,구급,부상,940,1
2022-05-29,금정구,금정구 부곡동,구급,부상,940,1
2022-05-29,기장군,기장군 기장읍,구급,교통사고,923,1
2022-05-29,기장군,기장군 기장읍,구급,부상,923,1
2022-05-29,기장군,기장군 일광면,구급,교통사고,923,4
2022-05-29,기장군,기장군 일광면,구급,부상,923,1
2022-05-29,기장군,기장군 정관읍,기타,업무운행,923,1
2022-05-29,남구,남구 감만동,구급,부상,942,1
2022-05-29,남구,남구 대연동,구급,부상,942,2
2022-05-29,남구,남구 용당동,구조,교통사고,942,1
2022-05-29,남구,남구 용호동,구급,교통사고,942,1
2022-05-29,남구,남구 용호동,구급,부상,942,1
2022-05-29,동구,동구 범일동,구급,부상,942,1
2022-05-29,동구,동구 초량동,구급,교통사고,159,1
2022-05-29,동구,동구 초량동,구급,부상,159,2
2022-05-29,동래구,동래구 명장동,구급,교통사고,940,2
2022-05-29,동래구,동래구 사직동,구급,교통사고,940,1
2022-05-29,동래구,동래구 안락동,구급,부상,940,3
2022-05-29,동래구,동래구 온천동,구급,부상,940,3
2022-05-29,동래구,동래구 칠산동,구급,부상,940,1
2022-05-29,부산진구,부산진구 개금동,구급,교통사고,938,1
2022-05-29,부산진구,부산진구 당감동,구급,부상,938,1
2022-05-29,부산진구,부산진구 당감동,구조,교통사고,938,1
2022-05-29,부산진구,부산진구 부암동,구급,부상,938,1
2022-05-29,부산진구,부산진구 부전동,구급,교통사고,938,1
2022-05-29,부산진구,부산진구 부전동,구급,부상,938,5
2022-05-29,부산진구,부산진구 양정동,구급,부상,940,2
2022-05-29,부산진구,부산진구 전포동,구급,교통사고,938,3
2022-05-29,북구,북구 덕천동,구급,부상,941,1
2022-05-29,북구,북구 화명동,구급,교통사고,941,1
2022-05-29,북구,북구 화명동,구급,부상,941,2
2022-05-29,사상구,사상구 감전동,구급,교통사고,904,1
2022-05-29,사상구,사상구 괘법동,구급,구급기타,904,1
2022-05-29,사상구,사상구 모라동,구급,교통사고,904,1
2022-05-29,사상구,사상구 모라동,구급,부상,904,1
2022-05-29,사상구,사상구 주례동,구급,부상,938,1
2022-05-29,사상구,사상구 주례동,기타,업무운행,938,1
2022-05-29,사상구,사상구 학장동,구급,부상,904,1
2022-05-29,사하구,사하구 감천동,구급,부상,159,1
2022-05-29,사하구,사하구 괴정동,구급,부상,950,1
2022-05-29,사하구,사하구 다대동,구급,부상,950,1
2022-05-29,사하구,사하구 당리동,구급,부상,950,1
2022-05-29,사하구,사하구 당리동,구조,산악사고,950,1
2022-05-29,사하구,사하구 하단동,구급,부상,950,1
2022-05-29,서구,서구 서대신동,구조,교통사고,159,1
2022-05-29,서구,서구 아미동,구급,부상,159,1
2022-05-29,서구,서구 암남동,구급,교통사고,159,1
2022-05-29,서구,서구 암남동,구급,부상,159,1
2022-05-29,수영구,수영구 광안동,구급,부상,937,3
2022-05-29,수영구,수영구 망미동,구급,교통사고,940,1
2022-05-29,수영구,수영구 망미동,구급,부상,940,1
2022-05-29,수영구,수영구 민락동,구급,부상,937,1
2022-05-29,수영구,수영구 수영동,구급,교통사고,937,1
2022-05-29,연제구,연제구 거제동,구급,부상,940,1
2022-05-29,연제구,연제구 연산동,구급,부상,940,3
2022-05-29,영도구,영도구 동삼동,구조,수난사고,910,1
2022-05-29,영도구,영도구 동삼동,화재,산불,910,1
2022-05-29,영도구,영도구 봉래동,구급,부상,159,1
2022-05-29,영도구,영도구 영선동,구조,산악사고,159,1
2022-05-29,중구,중구 부평동,구급,부상,159,1
2022-05-29,중구,중구 중앙동,구급,교통사고,159,2
2022-05-29,해운대구,해운대구 반여동,구급,부상,937,1
2022-05-29,해운대구,해운대구 송정동,구급,부상,937,1
2022-05-29,해운대구,해운대구 우동,구급,부상,937,2
2022-05-29,해운대구,해운대구 재송동,구급,교통사고,937,1
2022-05-29,해운대구,해운대구 재송동,구급,부상,937,3
2022-05-29,해운대구,해운대구 좌동,구급,부상,937,1
2022-05-29,해운대구,해운대구 중동,구급,부상,937,1
2022-05-29,해운대구,해운대구 중동,기타,업무운행,937,1
2022-05-30,강서구,강서구 대저2동,구급,교통사고,904,2
2022-05-30,강서구,강서구 대저2동,구급,부상,904,1
2022-05-30,강서구,강서구 명지동,구급,교통사고,904,2
2022-05-30,강서구,강서구 명지동,구급,부상,904,2
2022-05-30,강서구,강서구 범방동,구급,교통사고,904,1
2022-05-30,강서구,강서구 송정동,구급,부상,937,1
2022-05-30,강서구,강서구 화전동,구급,부상,950,1
2022-05-30,금정구,금정구 구서동,구급,교통사고,940,1
2022-05-30,금정구,금정구 구서동,구급,부상,940,1
2022-05-30,금정구,금정구 구서동,기타,상황출동,940,1
2022-05-30,금정구,금정구 남산동,구급,부상,939,1
2022-05-30,금정구,금정구 서동,구급,부상,940,2
2022-05-30,기장군,기장군 기장읍,구조,교통사고,923,1
2022-05-30,기장군,기장군 일광면,구급,교통사고,923,1
2022-05-30,기장군,기장군 철마면,구급,교통사고,939,1
2022-05-30,기장군,기장군 철마면,구급,부상,939,1
2022-05-30,남구,남구 대연동,구급,부상,942,1
2022-05-30,남구,남구 우암동,구급,부상,942,1
2022-05-30,동구,동구 범일동,구급,부상,942,1
2022-05-30,동구,동구 좌천동,구급,부상,942,1
2022-05-30,동구,동구 초량동,구급,교통사고,159,1
2022-05-30,동래구,동래구 낙민동,구급,교통사고,940,1
2022-05-30,동래구,동래구 명륜동,구급,부상,940,1
2022-05-30,동래구,동래구 사직동,구급,부상,940,1
2022-05-30,동래구,동래구 수안동,구급,부상,940,1
2022-05-30,동래구,동래구 안락동,구급,교통사고,940,1
2022-05-30,동래구,동래구 칠산동,구급,부상,940,1
2022-05-30,부산진구,부산진구 개금동,구급,부상,938,1
2022-05-30,부산진구,부산진구 범천동,구급,부상,942,2
2022-05-30,부산진구,부산진구 부암동,구급,교통사고,938,2
2022-05-30,부산진구,부산진구 부전동,구급,교통사고,938,2
2022-05-30,부산진구,부산진구 부전동,구급,부상,938,1
2022-05-30,부산진구,부산진구 양정동,구급,교통사고,940,1
2022-05-30,부산진구,부산진구 전포동,구급,부상,938,1
2022-05-30,북구,북구 금곡동,구급,구급기타,941,1
2022-05-30,북구,북구 금곡동,구급,부상,941,1
2022-05-30,북구,북구 덕천동,구급,교통사고,941,2
2022-05-30,북구,북구 만덕동,구급,교통사고,941,1
2022-05-30,북구,북구 만덕동,기타,업무운행,941,1
2022-05-30,사상구,사상구 감전동,구급,교통사고,904,1
2022-05-30,사상구,사상구 괘법동,구급,부상,904,1
2022-05-30,사상구,사상구 모라동,구급,부상,904,2
2022-05-30,사상구,사상구 학장동,구급,교통사고,904,1
2022-05-30,사하구,사하구 감천동,기타,업무운행,159,1
2022-05-30,사하구,사하구 괴정동,구급,부상,950,2
2022-05-30,사하구,사하구 괴정동,기타,업무운행,950,1
2022-05-30,사하구,사하구 다대동,구급,부상,950,1
2022-05-30,사하구,사하구 당리동,구급,부상,950,1
