tm,address_gu,sub_address,stn,ta_max,ta_min,ta_max_min,hm_max,hm_min,ws_max,ws_ins_max,rn_day,call_count
2022-05-13,부산진구,부산진구 당감동,938,20.0,14.6,60.8,95.5,3.1,5.6,0.5,2,5.4
2022-05-13,부산진구,부산진구 부암동,938,20.0,14.6,60.8,95.5,3.1,5.6,0.5,2,5.4
2022-05-13,부산진구,부산진구 부전동,938,20.0,14.6,60.8,95.5,3.1,5.6,0.5,2,5.4
2022-05-13,부산진구,부산진구 전포동,938,20.0,14.6,60.8,95.5,3.1,5.6,0.5,2,5.4
2022-05-13,사상구,사상구 주례동,938,20.0,14.6,60.8,95.5,3.1,5.6,0.5,1,5.4
2022-05-14,부산진구,부산진구 가야동,938,25.0,12.4,19.5,96.4,3.9,7.4,0.0,1,12.6
2022-05-14,부산진구,부산진구 개금동,938,25.0,12.4,19.5,96.4,3.9,7.4,0.0,2,12.6
2022-05-14,부산진구,부산진구 당감동,938,25.0,12.4,19.5,96.4,3.9,7.4,0.0,1,12.6
2022-05-14,부산진구,부산진구 범전동,938,25.0,12.4,19.5,96.4,3.9,7.4,0.0,1,12.6
2022-05-14,부산진구,부산진구 부전동,938,25.0,12.4,19.5,96.4,3.9,7.4,0.0,2,12.6
2022-05-14,사상구,사상구 주례동,938,25.0,12.4,19.5,96.4,3.9,7.4,0.0,3,12.6
2022-05-15,부산진구,부산진구 가야동,938,20.3,12.9,19.6,69.6,5.2,10.1,0.0,2,7.4
2022-05-15,부산진구,부산진구 개금동,938,20.3,12.9,19.6,69.6,5.2,10.1,0.0,1,7.4
2022-05-15,부산진구,부산진구 부전동,938,20.3,12.9,19.6,69.6,5.2,10.1,0.0,8,7.4
2022-05-15,사상구,사상구 주례동,938,20.3,12.9,19.6,69.6,5.2,10.1,0.0,1,7.4
2022-05-16,부산진구,부산진구 개금동,938,23.9,11.4,22.8,74.9,3.6,7.4,0.0,3,12.499999999999998
2022-05-16,부산진구,부산진구 당감동,938,23.9,11.4,22.8,74.9,3.6,7.4,0.0,2,12.499999999999998
2022-05-16,부산진구,부산진구 부암동,938,23.9,11.4,22.8,74.9,3.6,7.4,0.0,1,12.499999999999998
2022-05-16,부산진구,부산진구 부전동,938,23.9,11.4,22.8,74.9,3.6,7.4,0.0,1,12.499999999999998
2022-05-16,부산진구,부산진구 전포동,938,23.9,11.4,22.8,74.9,3.6,7.4,0.0,1,12.499999999999998
2022-05-17,부산진구,부산진구 가야동,938,26.4,11.8,17.0,67.3,3.4,8.2,0.0,1,14.599999999999998
2022-05-17,부산진구,부산진구 개금동,938,26.4,11.8,17.0,67.3,3.4,8.2,0.0,2,14.599999999999998
2022-05-17,부산진구,부산진구 부암동,938,26.4,11.8,17.0,67.3,3.4,8.2,0.0,2,14.599999999999998
2022-05-17,부산진구,부산진구 부전동,938,26.4,11.8,17.0,67.3,3.4,8.2,0.0,3,14.599999999999998
2022-05-17,부산진구,부산진구 전포동,938,26.4,11.8,17.0,67.3,3.4,8.2,0.0,5,14.599999999999998
2022-05-17,사상구,사상구 주례동,938,26.4,11.8,17.0,67.3,3.4,8.2,0.0,3,14.599999999999998
2022-05-18,부산진구,부산진구 가야동,938,28.0,14.2,25.4,72.2,3.1,7.7,0.0,1,13.8
2022-05-18,부산진구,부산진구 개금동,938,28.0,14.2,25.4,72.2,3.1,7.7,0.0,1,13.8
2022-05-18,부산진구,부산진구 당감동,938,28.0,14.2,25.4,72.2,3.1,7.7,0.0,2,13.8
2022-05-18,부산진구,부산진구 부암동,938,28.0,14.2,25.4,72.2,3.1,7.7,0.0,1,13.8
2022-05-18,부산진구,부산진구 부전동,938,28.0,14.2,25.4,72.2,3.1,7.7,0.0,4,13.8
2022-05-18,사상구,사상구 주례동,938,28.0,14.2,25.4,72.2,3.1,7.7,0.0,3,13.8
2022-05-19,부산진구,부산진구 당감동,938,26.7,16.3,20.9,52.5,3.3,8.0,0.0,1,10.399999999999999
2022-05-19,부산진구,부산진구 부암동,938,26.7,16.3,20.9,52.5,3.3,8.0,0.0,1,10.399999999999999
2022-05-19,부산진구,부산진구 부전동,938,26.7,16.3,20.9,52.5,3.3,8.0,0.0,4,10.399999999999999
2022-05-19,부산진구,부산진구 전포동,938,26.7,16.3,20.9,52.5,3.3,8.0,0.0,1,10.399999999999999
2022-05-19,사상구,사상구 주례동,938,26.7,16.3,20.9,52.5,3.3,8.0,0.0,1,10.399999999999999
2022-05-20,부산진구,부산진구 개금동,938,25.5,16.5,32.4,78.2,3.1,6.3,0.0,1,9.0
2022-05-20,부산진구,부산진구 당감동,938,25.5,16.5,32.4,78.2,3.1,6.3,0.0,3,9.0
2022-05-20,부산진구,부산진구 부암동,938,25.5,16.5,32.4,78.2,3.1,6.3,0.0,2,9.0
2022-05-20,부산진구,부산진구 부전동,938,25.5,16.5,32.4,78.2,3.1,6.3,0.0,5,9.0
2022-05-20,사상구,사상구 주례동,938,25.5,16.5,32.4,78.2,3.1,6.3,0.0,1,9.0
2022-05-21,부산진구,부산진구 당감동,938,26.6,15.3,38.6,89.3,4.0,8.8,0.0,2,11.3
2022-05-21,부산진구,부산진구 부전동,938,26.6,15.3,38.6,89.3,4.0,8.8,0.0,11,11.3
2022-05-21,부산진구,부산진구 전포동,938,26.6,15.3,38.6,89.3,4.0,8.8,0.0,1,11.3
2022-05-22,부산진구,부산진구 가야동,938,30.6,17.0,28.9,71.9,3.7,8.0,0.0,1,13.600000000000001
2022-05-22,부산진구,부산진구 개금동,938,30.6,17.0,28.9,71.9,3.7,8.0,0.0,1,13.600000000000001
2022-05-22,부산진구,부산진구 부전동,938,30.6,17.0,28.9,71.9,3.7,8.0,0.0,3,13.600000000000001
2022-05-22,사상구,사상구 주례동,938,30.6,17.0,28.9,71.9,3.7,8.0,0.0,3,13.600000000000001
2022-05-23,부산진구,부산진구 개금동,938,26.8,16.9,38.4,77.9,3.7,6.3,0.0,1,9.900000000000002
2022-05-23,부산진구,부산진구 범전동,938,26.8,16.9,38.4,77.9,3.7,6.3,0.0,1,9.900000000000002
2022-05-23,부산진구,부산진구 부전동,938,26.8,16.9,38.4,77.9,3.7,6.3,0.0,5,9.900000000000002
2022-05-23,사상구,사상구 주례동,938,26.8,16.9,38.4,77.9,3.7,6.3,0.0,2,9.900000000000002
2022-05-24,부산진구,부산진구 개금동,938,29.0,16.4,35.6,90.9,4.0,6.7,0.0,2,12.600000000000001
2022-05-24,부산진구,부산진구 당감동,938,29.0,16.4,35.6,90.9,4.0,6.7,0.0,1,12.600000000000001
2022-05-24,부산진구,부산진구 부암동,938,29.0,16.4,35.6,90.9,4.0,6.7,0.0,1,12.600000000000001
2022-05-24,부산진구,부산진구 부전동,938,29.0,16.4,35.6,90.9,4.0,6.7,0.0,1,12.600000000000001
2022-05-24,부산진구,부산진구 전포동,938,29.0,16.4,35.6,90.9,4.0,6.7,0.0,2,12.600000000000001
2022-05-24,사상구,사상구 주례동,938,29.0,16.4,35.6,90.9,4.0,6.7,0.0,1,12.600000000000001
2022-05-25,부산진구,부산진구 가야동,938,29.1,17.1,38.3,83.2,3.4,6.9,0.0,1,12.0
2022-05-25,부산진구,부산진구 개금동,938,29.1,17.1,38.3,83.2,3.4,6.9,0.0,1,12.0
2022-05-25,부산진구,부산진구 당감동,938,29.1,17.1,38.3,83.2,3.4,6.9,0.0,2,12.0
2022-05-25,부산진구,부산진구 부암동,938,29.1,17.1,38.3,83.2,3.4,6.9,0.0,1,12.0
2022-05-25,부산진구,부산진구 전포동,938,29.1,17.1,38.3,83.2,3.4,6.9,0.0,1,12.0
2022-05-26,부산진구,부산진구 개금동,938,27.9,16.6,28.0,76.2,3.6,7.2,0.0,4,11.299999999999997
2022-05-26,부산진구,부산진구 당감동,938,27.9,16.6,28.0,76.2,3.6,7.2,0.0,1,11.299999999999997
2022-05-26,부산진구,부산진구 부암동,938,27.9,16.6,28.0,76.2,3.6,7.2,0.0,1,11.299999999999997
2022-05-26,부산진구,부산진구 부전동,938,27.9,16.6,28.0,76.2,3.6,7.2,0.0,3,11.299999999999997
2022-05-26,부산진구,부산진구 전포동,938,27.9,16.6,28.0,76.2,3.6,7.2,0.0,1,11.299999999999997
2022-05-26,사상구,사상구 주례동,938,27.9,16.6,28.0,76.2,3.6,7.2,0.0,1,11.299999999999997
2022-05-27,부산진구,부산진구 개금동,938,28.2,15.6,28.1,69.5,4.0,10.2,0.0,2,12.6
2022-05-27,부산진구,부산진구 당감동,938,28.2,15.6,28.1,69.5,4.0,10.2,0.0,1,12.6
2022-05-27,부산진구,부산진구 부전동,938,28.2,15.6,28.1,69.5,4.0,10.2,0.0,2,12.6
2022-05-27,부산진구,부산진구 전포동,938,28.2,15.6,28.1,69.5,4.0,10.2,0.0,1,12.6
2022-05-28,부산진구,부산진구 개금동,938,29.6,17.8,26.6,64.5,3.9,9.8,0.0,1,11.8
2022-05-28,부산진구,부산진구 부전동,938,29.6,17.8,26.6,64.5,3.9,9.8,0.0,5,11.8
2022-05-28,부산진구,부산진구 전포동,938,29.6,17.8,26.6,64.5,3.9,9.8,0.0,2,11.8
2022-05-29,부산진구,부산진구 개금동,938,29.0,16.9,24.9,54.6,3.1,6.8,0.0,1,12.100000000000001
2022-05-29,부산진구,부산진구 당감동,938,29.0,16.9,24.9,54.6,3.1,6.8,0.0,2,12.100000000000001
2022-05-29,부산진구,부산진구 부암동,938,29.0,16.9,24.9,54.6,3.1,6.8,0.0,1,12.100000000000001
2022-05-29,부산진구,부산진구 부전동,938,29.0,16.9,24.9,54.6,3.1,6.8,0.0,6,12.100000000000001
2022-05-29,부산진구,부산진구 전포동,938,29.0,16.9,24.9,54.6,3.1,6.8,0.0,3,12.100000000000001
2022-05-29,사상구,사상구 주례동,938,29.0,16.9,24.9,54.6,3.1,6.8,0.0,2,12.100000000000001
2022-05-30,부산진구,부산진구 개금동,938,26.6,16.7,40.4,91.3,3.7,6.1,0.5,1,9.900000000000002
2022-05-30,부산진구,부산진구 부암동,938,26.6,16.7,40.4,91.3,3.7,6.1,0.5,2,9.900000000000002
2022-05-30,부산진구,부산진구 부전동,938,26.6,16.7,40.4,91.3,3.7,6.1,0.5,3,9.900000000000002
2022-05-30,부산진구,부산진구 전포동,938,26.6,16.7,40.4,91.3,3.7,6.1,0.5,1,9.900000000000002
2022-05-31,부산진구,부산진구 가야동,938,29.2,17.0,17.6,85.0,4.8,10.3,0.0,2,12.2
2022-05-31,부산진구,부산진구 개금동,938,29.2,17.0,17.6,85.0,4.8,10.3,0.0,1,12.2
2022-05-31,부산진구,부산진구 당감동,938,29.2,17.0,17.6,85.0,4.8,10.3,0.0,1,12.2
2022-05-31,부산진구,부산진구 부전동,938,29.2,17.0,17.6,85.0,4.8,10.3,0.0,5,12.2
2022-05-31,부산진구,부산진구 전포동,938,29.2,17.0,17.6,85.0,4.8,10.3,0.0,1,12.2
2022-05-31,사상구,사상구 주례동,938,29.2,17.0,17.6,85.0,4.8,10.3,0.0,2,12.2
2022-06-01,부산진구,부산진구 가야동,938,29.7,18.3,17.1,61.8,4.2,6.8,0.0,2,11.399999999999999
2022-06-01,부산진구,부산진구 개금동,938,29.7,18.3,17.1,61.8,4.2,6.8,0.0,2,11.399999999999999
2022-06-01,부산진구,부산진구 당감동,938,29.7,18.3,17.1,61.8,4.2,6.8,0.0,1,11.399999999999999
2022-06-01,부산진구,부산진구 부암동,938,29.7,18.3,17.1,61.8,4.2,6.8,0.0,1,11.399999999999999
2022-06-01,부산진구,부산진구 부전동,938,29.7,18.3,17.1,61.8,4.2,6.8,0.0,3,11.399999999999999
2022-06-01,사상구,사상구 주례동,938,29.7,18.3,17.1,61.8,4.2,6.8,0.0,1,11.399999999999999
2022-06-02,부산진구,부산진구 가야동,938,28.7,16.8,23.5,88.1,3.8,7.7,0.0,1,11.899999999999999
2022-06-02,부산진구,부산진구 개금동,938,28.7,16.8,23.5,88.1,3.8,7.7,0.0,1,11.899999999999999
2022-06-02,부산진구,부산진구 당감동,938,28.7,16.8,23.5,88.1,3.8,7.7,0.0,1,11.899999999999999
2022-06-02,부산진구,부산진구 전포동,938,28.7,16.8,23.5,88.1,3.8,7.7,0.0,3,11.899999999999999
2022-06-02,사상구,사상구 주례동,938,28.7,16.8,23.5,88.1,3.8,7.7,0.0,2,11.899999999999999
2022-06-03,부산진구,부산진구 가야동,938,28.1,17.2,36.1,87.5,4.1,8.0,0.0,1,10.900000000000002
2022-06-03,부산진구,부산진구 개금동,938,28.1,17.2,36.1,87.5,4.1,8.0,0.0,2,10.900000000000002
2022-06-03,부산진구,부산진구 당감동,938,28.1,17.2,36.1,87.5,4.1,8.0,0.0,2,10.900000000000002
2022-06-03,부산진구,부산진구 부전동,938,28.1,17.2,36.1,87.5,4.1,8.0,0.0,3,10.900000000000002
2022-06-03,부산진구,부산진구 전포동,938,28.1,17.2,36.1,87.5,4.1,8.0,0.0,1,10.900000000000002
2022-06-03,사상구,사상구 주례동,938,28.1,17.2,36.1,87.5,4.1,8.0,0.0,2,10.900000000000002
2022-06-04,부산진구,부산진구 가야동,938,25.8,17.6,38.9,77.0,4.5,7.9,0.0,1,8.2
2022-06-04,부산진구,부산진구 개금동,938,25.8,17.6,38.9,77.0,4.5,7.9,0.0,1,8.2
2022-06-04,부산진구,부산진구 당감동,938,25.8,17.6,38.9,77.0,4.5,7.9,0.0,3,8.2
2022-06-04,부산진구,부산진구 부전동,938,25.8,17.6,38.9,77.0,4.5,7.9,0.0,4,8.2
2022-06-04,부산진구,부산진구 전포동,938,25.8,17.6,38.9,77.0,4.5,7.9,0.0,1,8.2
2022-06-05,부산진구,부산진구 가야동,938,18.7,16.1,71.1,95.9,4.8,8.5,51.0,1,2.599999999999998
2022-06-05,부산진구,부산진구 개금동,938,18.7,16.1,71.1,95.9,4.8,8.5,51.0,1,2.599999999999998
2022-06-05,부산진구,부산진구 부암동,938,18.7,16.1,71.1,95.9,4.8,8.5,51.0,1,2.599999999999998
2022-06-05,부산진구,부산진구 부전동,938,18.7,16.1,71.1,95.9,4.8,8.5,51.0,7,2.599999999999998
2022-06-05,부산진구,부산진구 전포동,938,18.7,16.1,71.1,95.9,4.8,8.5,51.0,1,2.599999999999998
2022-06-06,부산진구,부산진구 가야동,938,25.1,14.7,55.5,97.1,4.4,8.1,5.5,1,10.400000000000002
2022-06-06,부산진구,부산진구 개금동,938,25.1,14.7,55.5,97.1,4.4,8.1,5.5,1,10.400000000000002
2022-06-06,부산진구,부산진구 당감동,938,25.1,14.7,55.5,97.1,4.4,8.1,5.5,1,10.400000000000002
2022-06-06,부산진구,부산진구 부전동,938,25.1,14.7,55.5,97.1,4.4,8.1,5.5,2,10.400000000000002
2022-06-06,부산진구,부산진구 전포동,938,25.1,14.7,55.5,97.1,4.4,8.1,5.5,4,10.400000000000002
2022-06-06,사상구,사상구 주례동,938,25.1,14.7,55.5,97.1,4.4,8.1,5.5,2,10.400000000000002
2022-06-07,부산진구,부산진구 개금동,938,20.2,13.3,58.8,87.4,4.0,7.5,0.0,1,6.899999999999999
2022-06-07,부산진구,부산진구 범전동,938,20.2,13.3,58.8,87.4,4.0,7.5,0.0,1,6.899999999999999
2022-06-07,부산진구,부산진구 부암동,938,20.2,13.3,58.8,87.4,4.0,7.5,0.0,1,6.899999999999999
2022-06-07,부산진구,부산진구 부전동,938,20.2,13.3,58.8,87.4,4.0,7.5,0.0,4,6.899999999999999
2022-06-07,부산진구,부산진구 전포동,938,20.2,13.3,58.8,87.4,4.0,7.5,0.0,1,6.899999999999999
2022-06-07,사상구,사상구 주례동,938,20.2,13.3,58.8,87.4,4.0,7.5,0.0,2,6.899999999999999
2022-06-08,부산진구,부산진구 개금동,938,20.6,14.0,62.4,92.0,3.9,5.9,0.5,2,6.600000000000001
2022-06-08,부산진구,부산진구 부전동,938,20.6,14.0,62.4,92.0,3.9,5.9,0.5,2,6.600000000000001
2022-06-08,부산진구,부산진구 전포동,938,20.6,14.0,62.4,92.0,3.9,5.9,0.5,2,6.600000000000001
2022-06-08,사상구,사상구 주례동,938,20.6,14.0,62.4,92.0,3.9,5.9,0.5,1,6.600000000000001
2022-06-09,부산진구,부산진구 개금동,938,23.4,13.5,56.5,88.5,3.9,7.2,0.0,1,9.899999999999999
2022-06-09,부산진구,부산진구 당감동,938,23.4,13.5,56.5,88.5,3.9,7.2,0.0,1,9.899999999999999
2022-06-09,부산진구,부산진구 범전동,938,23.4,13.5,56.5,88.5,3.9,7.2,0.0,2,9.899999999999999
2022-06-09,부산진구,부산진구 부전동,938,23.4,13.5,56.5,88.5,3.9,7.2,0.0,1,9.899999999999999
2022-06-09,부산진구,부산진구 전포동,938,23.4,13.5,56.5,88.5,3.9,7.2,0.0,1,9.899999999999999
2022-06-09,사상구,사상구 주례동,938,23.4,13.5,56.5,88.5,3.9,7.2,0.0,2,9.899999999999999
2022-06-10,부산진구,부산진구 가야동,938,25.5,15.0,55.5,92.6,3.4,6.0,0.0,2,10.5
2022-06-10,부산진구,부산진구 당감동,938,25.5,15.0,55.5,92.6,3.4,6.0,0.0,1,10.5
2022-06-10,부산진구,부산진구 부암동,938,25.5,15.0,55.5,92.6,3.4,6.0,0.0,1,10.5
2022-06-10,부산진구,부산진구 부전동,938,25.5,15.0,55.5,92.6,3.4,6.0,0.0,1,10.5
2022-06-10,부산진구,부산진구 전포동,938,25.5,15.0,55.5,92.6,3.4,6.0,0.0,2,10.5
2022-06-11,부산진구,부산진구 당감동,938,25.2,17.7,52.6,84.9,4.3,7.5,0.0,3,7.5
2022-06-11,부산진구,부산진구 부전동,938,25.2,17.7,52.6,84.9,4.3,7.5,0.0,1,7.5
2022-06-11,사상구,사상구 주례동,938,25.2,17.7,52.6,84.9,4.3,7.5,0.0,2,7.5
2022-06-12,부산진구,부산진구 당감동,938,25.1,16.3,52.1,83.2,4.3,7.2,0.0,1,8.8
2022-06-12,부산진구,부산진구 범전동,938,25.1,16.3,52.1,83.2,4.3,7.2,0.0,1,8.8
2022-06-12,부산진구,부산진구 부암동,938,25.1,16.3,52.1,83.2,4.3,7.2,0.0,1,8.8
2022-06-12,부산진구,부산진구 부전동,938,25.1,16.3,52.1,83.2,4.3,7.2,0.0,7,8.8
2022-06-12,부산진구,부산진구 전포동,938,25.1,16.3,52.1,83.2,4.3,7.2,0.0,1,8.8
2022-06-13,부산진구,부산진구 가야동,938,21.7,17.4,60.4,88.2,5.0,9.2,0.5,1,4.300000000000001
2022-06-13,부산진구,부산진구 개금동,938,21.7,17.4,60.4,88.2,5.0,9.2,0.5,1,4.300000000000001
2022-06-13,부산진구,부산진구 부암동,938,21.7,17.4,60.4,88.2,5.0,9.2,0.5,2,4.300000000000001
2022-06-13,부산진구,부산진구 부전동,938,21.7,17.4,60.4,88.2,5.0,9.2,0.5,1,4.300000000000001
2022-06-13,사상구,사상구 주례동,938,21.7,17.4,60.4,88.2,5.0,9.2,0.5,1,4.300000000000001
2022-06-14,부산진구,부산진구 가야동,938,18.2,16.4,84.4,94.0,4.2,8.0,7.0,1,1.8000000000000007
2022-06-14,부산진구,부산진구 당감동,938,18.2,16.4,84.4,94.0,4.2,8.0,7.0,3,1.8000000000000007
2022-06-14,부산진구,부산진구 범전동,938,18.2,16.4,84.4,94.0,4.2,8.0,7.0,1,1.8000000000000007
2022-06-14,부산진구,부산진구 부암동,938,18.2,16.4,84.4,94.0,4.2,8.0,7.0,4,1.8000000000000007
2022-06-14,부산진구,부산진구 부전동,938,18.2,16.4,84.4,94.0,4.2,8.0,7.0,6,1.8000000000000007
2022-06-14,사상구,사상구 주례동,938,18.2,16.4,84.4,94.0,4.2,8.0,7.0,1,1.8000000000000007
2022-06-15,부산진구,부산진구 가야동,938,24.9,15.6,62.7,95.9,3.2,7.5,1.0,1,9.299999999999999
2022-06-15,부산진구,부산진구 당감동,938,24.9,15.6,62.7,95.9,3.2,7.5,1.0,2,9.299999999999999
2022-06-15,부산진구,부산진구 부암동,938,24.9,15.6,62.7,95.9,3.2,7.5,1.0,1,9.299999999999999
2022-06-15,부산진구,부산진구 부전동,938,24.9,15.6,62.7,95.9,3.2,7.5,1.0,3,9.299999999999999
2022-06-15,부산진구,부산진구 전포동,938,24.9,15.6,62.7,95.9,3.2,7.5,1.0,1,9.299999999999999
2022-06-15,사상구,사상구 주례동,938,24.9,15.6,62.7,95.9,3.2,7.5,1.0,2,9.299999999999999
2022-06-16,부산진구,부산진구 가야동,938,27.7,19.1,52.0,89.1,3.4,7.6,0.0,2,8.599999999999998
2022-06-16,부산진구,부산진구 개금동,938,27.7,19.1,52.0,89.1,3.4,7.6,0.0,1,8.599999999999998
2022-06-16,부산진구,부산진구 부전동,938,27.7,19.1,52.0,89.1,3.4,7.6,0.0,3,8.599999999999998
2022-06-16,부산진구,부산진구 전포동,938,27.7,19.1,52.0,89.1,3.4,7.6,0.0,1,8.599999999999998
2022-06-16,사상구,사상구 주례동,938,27.7,19.1,52.0,89.1,3.4,7.6,0.0,1,8.599999999999998
2022-06-17,부산진구,부산진구 가야동,938,28.3,19.6,53.2,89.0,3.5,7.6,0.0,2,8.7
2022-06-17,부산진구,부산진구 개금동,938,28.3,19.6,53.2,89.0,3.5,7.6,0.0,1,8.7
2022-06-17,부산진구,부산진구 당감동,938,28.3,19.6,53.2,89.0,3.5,7.6,0.0,1,8.7
2022-06-17,부산진구,부산진구 부전동,938,28.3,19.6,53.2,89.0,3.5,7.6,0.0,3,8.7
2022-06-17,사상구,사상구 주례동,938,28.3,19.6,53.2,89.0,3.5,7.6,0.0,4,8.7
2022-06-18,부산진구,부산진구 가야동,938,29.8,21.6,53.0,88.6,3.6,7.5,0.0,2,8.2
2022-06-18,부산진구,부산진구 개금동,938,29.8,21.6,53.0,88.6,3.6,7.5,0.0,1,8.2
2022-06-18,부산진구,부산진구 부암동,938,29.8,21.6,53.0,88.6,3.6,7.5,0.0,1,8.2
2022-06-18,부산진구,부산진구 부전동,938,29.8,21.6,53.0,88.6,3.6,7.5,0.0,4,8.2
2022-06-18,부산진구,부산진구 전포동,938,29.8,21.6,53.0,88.6,3.6,7.5,0.0,3,8.2
2022-06-19,부산진구,부산진구 가야동,938,29.5,21.1,53.9,88.3,3.6,7.8,0.0,1,8.399999999999999
2022-06-19,부산진구,부산진구 개금동,938,29.5,21.1,53.9,88.3,3.6,7.8,0.0,1,8.399999999999999
2022-06-19,부산진구,부산진구 당감동,938,29.5,21.1,53.9,88.3,3.6,7.8,0.0,2,8.399999999999999
2022-06-19,부산진구,부산진구 부전동,938,29.5,21.1,53.9,88.3,3.6,7.8,0.0,4,8.399999999999999
2022-06-20,부산진구,부산진구 가야동,938,30.0,21.3,56.5,91.2,3.7,6.7,0.0,1,8.7
2022-06-20,부산진구,부산진구 개금동,938,30.0,21.3,56.5,91.2,3.7,6.7,0.0,1,8.7
2022-06-20,부산진구,부산진구 당감동,938,30.0,21.3,56.5,91.2,3.7,6.7,0.0,2,8.7
2022-06-20,부산진구,부산진구 부전동,938,30.0,21.3,56.5,91.2,3.7,6.7,0.0,3,8.7
2022-06-20,부산진구,부산진구 전포동,938,30.0,21.3,56.5,91.2,3.7,6.7,0.0,1,8.7
2022-06-20,사상구,사상구 주례동,938,30.0,21.3,56.5,91.2,3.7,6.7,0.0,1,8.7
2022-06-21,부산진구,부산진구 가야동,938,28.5,21.8,57.6,88.8,4.3,6.9,0.0,1,6.699999999999999
2022-06-21,부산진구,부산진구 당감동,938,28.5,21.8,57.6,88.8,4.3,6.9,0.0,2,6.699999999999999
2022-06-21,부산진구,부산진구 범전동,938,28.5,21.8,57.6,88.8,4.3,6.9,0.0,2,6.699999999999999
2022-06-21,부산진구,부산진구 전포동,938,28.5,21.8,57.6,88.8,4.3,6.9,0.0,1,6.699999999999999
2022-06-21,사상구,사상구 주례동,938,28.5,21.8,57.6,88.8,4.3,6.9,0.0,1,6.699999999999999
2022-06-22,부산진구,부산진구 개금동,938,31.6,21.0,55.9,93.8,3.0,6.6,0.0,4,10.600000000000001
2022-06-22,부산진구,부산진구 당감동,938,31.6,21.0,55.9,93.8,3.0,6.6,0.0,3,10.600000000000001
2022-06-22,부산진구,부산진구 부암동,938,31.6,21.0,55.9,93.8,3.0,6.6,0.0,1,10.600000000000001
2022-06-22,부산진구,부산진구 부전동,938,31.6,21.0,55.9,93.8,3.0,6.6,0.0,2,10.600000000000001
2022-06-22,부산진구,부산진구 전포동,938,31.6,21.0,55.9,93.8,3.0,6.6,0.0,1,10.600000000000001
2022-06-22,사상구,사상구 주례동,938,31.6,21.0,55.9,93.8,3.0,6.6,0.0,1,10.600000000000001
2022-06-23,부산진구,부산진구 가야동,938,25.8,22.9,82.4,94.2,3.5,10.7,0.0,1,2.900000000000002
2022-06-23,부산진구,부산진구 개금동,938,25.8,22.9,82.4,94.2,3.5,10.7,0.0,2,2.900000000000002
2022-06-23,부산진구,부산진구 당감동,938,25.8,22.9,82.4,94.2,3.5,10.7,0.0,4,2.900000000000002
2022-06-23,부산진구,부산진구 부암동,938,25.8,22.9,82.4,94.2,3.5,10.7,0.0,2,2.900000000000002
2022-06-23,부산진구,부산진구 부전동,938,25.8,22.9,82.4,94.2,3.5,10.7,0.0,4,2.900000000000002
2022-06-23,부산진구,부산진구 전포동,938,25.8,22.9,82.4,94.2,3.5,10.7,0.0,2,2.900000000000002
2022-06-23,사상구,사상구 주례동,938,25.8,22.9,82.4,94.2,3.5,10.7,0.0,1,2.900000000000002
2022-06-24,부산진구,부산진구 당감동,938,26.4,22.6,76.7,95.4,4.2,11.2,26.5,3,3.799999999999997
2022-06-24,부산진구,부산진구 부전동,938,26.4,22.6,76.7,95.4,4.2,11.2,26.5,3,3.799999999999997
2022-06-24,부산진구,부산진구 전포동,938,26.4,22.6,76.7,95.4,4.2,11.2,26.5,2,3.799999999999997
2022-06-25,부산진구,부산진구 가야동,938,28.7,22.0,68.0,93.8,3.8,10.3,0.0,1,6.699999999999999
2022-06-25,부산진구,부산진구 개금동,938,28.7,22.0,68.0,93.8,3.8,10.3,0.0,1,6.699999999999999
2022-06-25,부산진구,부산진구 당감동,938,28.7,22.0,68.0,93.8,3.8,10.3,0.0,3,6.699999999999999
2022-06-25,부산진구,부산진구 전포동,938,28.7,22.0,68.0,93.8,3.8,10.3,0.0,1,6.699999999999999
2022-06-25,사상구,사상구 주례동,938,28.7,22.0,68.0,93.8,3.8,10.3,0.0,1,6.699999999999999
2022-06-26,부산진구,부산진구 범전동,938,26.9,22.8,78.6,94.3,3.1,7.6,0.0,1,4.099999999999998
2022-06-26,부산진구,부산진구 부암동,938,26.9,22.8,78.6,94.3,3.1,7.6,0.0,2,4.099999999999998
2022-06-26,부산진구,부산진구 부전동,938,26.9,22.8,78.6,94.3,3.1,7.6,0.0,4,4.099999999999998
2022-06-26,사상구,사상구 주례동,938,26.9,22.8,78.6,94.3,3.1,7.6,0.0,3,4.099999999999998
2022-06-27,부산진구,부산진구 가야동,938,26.2,24.2,87.1,95.6,5.0,15.9,25.0,1,2.0
2022-06-27,부산진구,부산진구 개금동,938,26.2,24.2,87.1,95.6,5.0,15.9,25.0,1,2.0
2022-06-27,부산진구,부산진구 부암동,938,26.2,24.2,87.1,95.6,5.0,15.9,25.0,2,2.0
2022-06-27,부산진구,부산진구 부전동,938,26.2,24.2,87.1,95.6,5.0,15.9,25.0,4,2.0
2022-06-28,부산진구,부산진구 가야동,938,27.3,24.1,79.9,93.5,4.8,14.5,7.0,2,3.1999999999999993
2022-06-28,부산진구,부산진구 개금동,938,27.3,24.1,79.9,93.5,4.8,14.5,7.0,1,3.1999999999999993
2022-06-28,부산진구,부산진구 당감동,938,27.3,24.1,79.9,93.5,4.8,14.5,7.0,2,3.1999999999999993
