tm,address_gu,sub_address,stn,ta_max,ta_min,hm_min,hm_max,ws_max,ws_ins_max,rn_day,call_count
2021-10-06,동래구,동래구 명장동,940,29.2,20.2,47.5,86.9,2.5,4.3,0.0,2
2021-10-06,동래구,동래구 사직동,940,29.2,20.2,47.5,86.9,2.5,4.3,0.0,2
2021-10-06,동래구,동래구 온천동,940,29.2,20.2,47.5,86.9,2.5,4.3,0.0,3
2021-10-06,부산진구,부산진구 가야동,938,28.2,19.7,56.3,92.5,3.5,5.8,0.0,1
2021-10-06,부산진구,부산진구 개금동,938,28.2,19.7,56.3,92.5,3.5,5.8,0.0,2
2021-10-06,부산진구,부산진구 당감동,938,28.2,19.7,56.3,92.5,3.5,5.8,0.0,1
2021-10-06,부산진구,부산진구 범천동,942,26.8,20.2,67.2,93.3,3.6,6.2,0.0,1
2021-10-06,부산진구,부산진구 부전동,938,28.2,19.7,56.3,92.5,3.5,5.8,0.0,2
2021-10-06,부산진구,부산진구 전포동,938,28.2,19.7,56.3,92.5,3.5,5.8,0.0,3
2021-10-06,북구,북구 구포동,941,29.4,21.2,47.7,89.1,2.9,5.9,0.0,3
2021-10-06,북구,북구 금곡동,941,29.4,21.2,47.7,89.1,2.9,5.9,0.0,1
2021-10-06,북구,북구 덕천동,941,29.4,21.2,47.7,89.1,2.9,5.9,0.0,2
2021-10-06,북구,북구 화명동,941,29.4,21.2,47.7,89.1,2.9,5.9,0.0,3
2021-10-06,사상구,사상구 괘법동,904,28.1,21.0,59.3,92.6,3.8,6.2,0.0,3
2021-10-06,사상구,사상구 덕포동,904,28.1,21.0,59.3,92.6,3.8,6.2,0.0,1
2021-10-06,사상구,사상구 삼락동,904,28.1,21.0,59.3,92.6,3.8,6.2,0.0,2
2021-10-06,사상구,사상구 주례동,938,28.2,19.7,56.3,92.5,3.5,5.8,0.0,2
2021-10-06,사상구,사상구 학장동,904,28.1,21.0,59.3,92.6,3.8,6.2,0.0,2
2021-10-06,사하구,사하구 다대동,950,25.9,21.0,59.6,84.1,5.3,6.2,0.0,3
2021-10-06,사하구,사하구 당리동,950,25.9,21.0,59.6,84.1,5.3,6.2,0.0,2
2021-10-06,사하구,사하구 신평동,950,25.9,21.0,59.6,84.1,5.3,6.2,0.0,2
2021-10-06,사하구,사하구 장림동,950,25.9,21.0,59.6,84.1,5.3,6.2,0.0,1
2021-10-06,사하구,사하구 하단동,950,25.9,21.0,59.6,84.1,5.3,6.2,0.0,3
2021-10-06,서구,서구 부민동,159,27.1,21.0,65.4,87.3,4.8,6.5,0.0,1
2021-10-06,서구,서구 서대신동,159,27.1,21.0,65.4,87.3,4.8,6.5,0.0,2
2021-10-06,서구,서구 암남동,159,27.1,21.0,65.4,87.3,4.8,6.5,0.0,1
2021-10-06,수영구,수영구 광안동,937,28.2,19.1,61.2,99.6,2.5,5.4,0.0,1
2021-10-06,수영구,수영구 남천동,937,28.2,19.1,61.2,99.6,2.5,5.4,0.0,2
2021-10-06,수영구,수영구 망미동,940,29.2,20.2,47.5,86.9,2.5,4.3,0.0,1
2021-10-06,수영구,수영구 수영동,937,28.2,19.1,61.2,99.6,2.5,5.4,0.0,2
2021-10-06,연제구,연제구 거제동,940,29.2,20.2,47.5,86.9,2.5,4.3,0.0,1
2021-10-06,연제구,연제구 연산동,940,29.2,20.2,47.5,86.9,2.5,4.3,0.0,8
2021-10-06,영도구,영도구 남항동,159,27.1,21.0,65.4,87.3,4.8,6.5,0.0,1
2021-10-06,영도구,영도구 대교동,159,27.1,21.0,65.4,87.3,4.8,6.5,0.0,1
2021-10-06,영도구,영도구 대평동,159,27.1,21.0,65.4,87.3,4.8,6.5,0.0,1
2021-10-06,영도구,영도구 동삼동,910,25.7,20.3,67.4,93.6,3.5,5.4,0.0,1
2021-10-06,영도구,영도구 영선동,159,27.1,21.0,65.4,87.3,4.8,6.5,0.0,2
2021-10-06,중구,중구 대청동,159,27.1,21.0,65.4,87.3,4.8,6.5,0.0,1
2021-10-06,중구,중구 동광동,159,27.1,21.0,65.4,87.3,4.8,6.5,0.0,1
2021-10-06,중구,중구 보수동,159,27.1,21.0,65.4,87.3,4.8,6.5,0.0,1
2021-10-06,중구,중구 부평동,159,27.1,21.0,65.4,87.3,4.8,6.5,0.0,1
2021-10-06,중구,중구 중앙동,159,27.1,21.0,65.4,87.3,4.8,6.5,0.0,3
2021-10-06,해운대구,해운대구 반송동,937,28.2,19.1,61.2,99.6,2.5,5.4,0.0,1
2021-10-06,해운대구,해운대구 반여동,937,28.2,19.1,61.2,99.6,2.5,5.4,0.0,5
2021-10-06,해운대구,해운대구 우동,937,28.2,19.1,61.2,99.6,2.5,5.4,0.0,1
2021-10-06,해운대구,해운대구 좌동,937,28.2,19.1,61.2,99.6,2.5,5.4,0.0,1
2021-10-06,해운대구,해운대구 중동,937,28.2,19.1,61.2,99.6,2.5,5.4,0.0,3
2021-10-07,강서구,강서구 녹산동,950,27.0,19.3,47.9,88.9,3.2,4.8,0.0,1
2021-10-07,강서구,강서구 명지동,904,27.4,18.5,50.7,98.2,5.7,7.8,0.0,2
2021-10-07,금정구,금정구 금성동,941,28.3,18.8,46.9,94.8,3.8,6.5,0.0,1
2021-10-07,금정구,금정구 장전동,940,28.9,18.5,34.7,90.4,2.8,5.1,0.0,2
2021-10-07,기장군,기장군 기장읍,923,27.6,18.8,62.6,97.1,3.3,7.3,0.0,2
2021-10-07,기장군,기장군 정관읍,923,27.6,18.8,62.6,97.1,3.3,7.3,0.0,3
2021-10-07,남구,남구 문현동,942,26.8,19.1,53.5,97.5,4.5,7.3,0.0,3
2021-10-07,남구,남구 용당동,942,26.8,19.1,53.5,97.5,4.5,7.3,0.0,1
2021-10-07,남구,남구 용호동,942,26.8,19.1,53.5,97.5,4.5,7.3,0.0,1
2021-10-07,동구,동구 범일동,942,26.8,19.1,53.5,97.5,4.5,7.3,0.0,1
2021-10-07,동구,동구 수정동,159,27.0,20.1,55.9,90.6,5.8,9.0,0.0,4
2021-10-07,동구,동구 좌천동,942,26.8,19.1,53.5,97.5,4.5,7.3,0.0,2
2021-10-07,동구,동구 초량동,159,27.0,20.1,55.9,90.6,5.8,9.0,0.0,1
2021-10-07,동래구,동래구 명륜동,940,28.9,18.5,34.7,90.4,2.8,5.1,0.0,1
2021-10-07,동래구,동래구 명장동,940,28.9,18.5,34.7,90.4,2.8,5.1,0.0,1
2021-10-07,동래구,동래구 사직동,940,28.9,18.5,34.7,90.4,2.8,5.1,0.0,2
2021-10-07,동래구,동래구 수안동,940,28.9,18.5,34.7,90.4,2.8,5.1,0.0,1
2021-10-07,동래구,동래구 온천동,940,28.9,18.5,34.7,90.4,2.8,5.1,0.0,4
2021-10-07,부산진구,부산진구 가야동,938,28.0,18.3,39.9,96.2,2.8,6.9,0.0,2
2021-10-07,부산진구,부산진구 개금동,938,28.0,18.3,39.9,96.2,2.8,6.9,0.0,2
2021-10-07,부산진구,부산진구 범전동,938,28.0,18.3,39.9,96.2,2.8,6.9,0.0,1
2021-10-07,부산진구,부산진구 부암동,938,28.0,18.3,39.9,96.2,2.8,6.9,0.0,1
2021-10-07,부산진구,부산진구 부전동,938,28.0,18.3,39.9,96.2,2.8,6.9,0.0,1
2021-10-07,부산진구,부산진구 양정동,940,28.9,18.5,34.7,90.4,2.8,5.1,0.0,3
2021-10-07,부산진구,부산진구 전포동,938,28.0,18.3,39.9,96.2,2.8,6.9,0.0,2
2021-10-07,북구,북구 구포동,941,28.3,18.8,46.9,94.8,3.8,6.5,0.0,1
2021-10-07,북구,북구 금곡동,941,28.3,18.8,46.9,94.8,3.8,6.5,0.0,1
2021-10-07,북구,북구 만덕동,941,28.3,18.8,46.9,94.8,3.8,6.5,0.0,1
2021-10-07,북구,북구 화명동,941,28.3,18.8,46.9,94.8,3.8,6.5,0.0,2
2021-10-07,사상구,사상구 모라동,904,27.4,18.5,50.7,98.2,5.7,7.8,0.0,3
2021-10-07,사상구,사상구 삼락동,904,27.4,18.5,50.7,98.2,5.7,7.8,0.0,2
2021-10-07,사상구,사상구 주례동,938,28.0,18.3,39.9,96.2,2.8,6.9,0.0,2
2021-10-07,사상구,사상구 학장동,904,27.4,18.5,50.7,98.2,5.7,7.8,0.0,3
2021-10-07,사하구,사하구 괴정동,950,27.0,19.3,47.9,88.9,3.2,4.8,0.0,1
2021-10-07,사하구,사하구 다대동,950,27.0,19.3,47.9,88.9,3.2,4.8,0.0,1
2021-10-07,사하구,사하구 신평동,950,27.0,19.3,47.9,88.9,3.2,4.8,0.0,2
2021-10-07,사하구,사하구 하단동,950,27.0,19.3,47.9,88.9,3.2,4.8,0.0,1
2021-10-07,서구,서구 충무동,159,27.0,20.1,55.9,90.6,5.8,9.0,0.0,1
2021-10-07,수영구,수영구 남천동,937,28.2,18.4,54.9,99.9,4.4,6.9,0.0,2
2021-10-07,수영구,수영구 수영동,937,28.2,18.4,54.9,99.9,4.4,6.9,0.0,1
2021-10-07,연제구,연제구 연산동,940,28.9,18.5,34.7,90.4,2.8,5.1,0.0,5
2021-10-07,영도구,영도구 대교동,159,27.0,20.1,55.9,90.6,5.8,9.0,0.0,1
2021-10-07,영도구,영도구 봉래동,159,27.0,20.1,55.9,90.6,5.8,9.0,0.0,1
2021-10-07,중구,중구 남포동,159,27.0,20.1,55.9,90.6,5.8,9.0,0.0,1
2021-10-07,중구,중구 대청동,159,27.0,20.1,55.9,90.6,5.8,9.0,0.0,2
2021-10-07,중구,중구 부평동,159,27.0,20.1,55.9,90.6,5.8,9.0,0.0,1
2021-10-07,중구,중구 중앙동,159,27.0,20.1,55.9,90.6,5.8,9.0,0.0,1
2021-10-07,해운대구,해운대구 반송동,937,28.2,18.4,54.9,99.9,4.4,6.9,0.0,3
2021-10-07,해운대구,해운대구 반여동,937,28.2,18.4,54.9,99.9,4.4,6.9,0.0,1
2021-10-07,해운대구,해운대구 송정동,937,28.2,18.4,54.9,99.9,4.4,6.9,0.0,2
2021-10-07,해운대구,해운대구 우동,937,28.2,18.4,54.9,99.9,4.4,6.9,0.0,4
2021-10-07,해운대구,해운대구 좌동,937,28.2,18.4,54.9,99.9,4.4,6.9,0.0,1
2021-10-07,해운대구,해운대구 중동,937,28.2,18.4,54.9,99.9,4.4,6.9,0.0,3
2021-10-08,강서구,강서구 대저1동,904,26.6,20.7,66.8,93.7,5.3,8.4,0.0,2
2021-10-08,강서구,강서구 명지동,904,26.6,20.7,66.8,93.7,5.3,8.4,0.0,2
2021-10-08,강서구,강서구 봉림동,904,26.6,20.7,66.8,93.7,5.3,8.4,0.0,2
2021-10-08,강서구,강서구 송정동,937,26.9,19.5,64.6,95.7,3.0,7.8,0.0,1
2021-10-08,강서구,강서구 신호동,950,25.7,21.1,61.3,85.1,4.7,7.3,2.5,1
2021-10-08,금정구,금정구 금사동,940,26.7,20.5,58.5,83.8,2.9,5.0,0.0,1
2021-10-08,금정구,금정구 금성동,941,25.6,21.1,69.0,87.3,3.9,7.7,0.0,1
2021-10-08,금정구,금정구 노포동,939,26.2,19.1,62.3,90.9,3.5,7.6,0.0,1
2021-10-08,금정구,금정구 서동,940,26.7,20.5,58.5,83.8,2.9,5.0,0.0,1
2021-10-08,기장군,기장군 일광면,923,25.0,20.7,73.3,92.4,3.4,6.7,0.5,1
2021-10-08,기장군,기장군 장안읍,923,25.0,20.7,73.3,92.4,3.4,6.7,0.5,1
2021-10-08,기장군,기장군 정관읍,923,25.0,20.7,73.3,92.4,3.4,6.7,0.5,1
2021-10-08,기장군,기장군 철마면,939,26.2,19.1,62.3,90.9,3.5,7.6,0.0,1
2021-10-08,남구,남구 대연동,942,27.8,20.5,66.2,93.3,4.3,8.1,0.0,2
2021-10-08,남구,남구 용당동,942,27.8,20.5,66.2,93.3,4.3,8.1,0.0,1
2021-10-08,남구,남구 용호동,942,27.8,20.5,66.2,93.3,4.3,8.1,0.0,1
2021-10-08,남구,남구 우암동,942,27.8,20.5,66.2,93.3,4.3,8.1,0.0,1
2021-10-08,동구,동구 범일동,942,27.8,20.5,66.2,93.3,4.3,8.1,0.0,7
2021-10-08,동구,동구 수정동,159,27.6,21.3,62.5,87.3,4.1,7.5,0.2,1
2021-10-08,동구,동구 좌천동,942,27.8,20.5,66.2,93.3,4.3,8.1,0.0,1
2021-10-08,동래구,동래구 명륜동,940,26.7,20.5,58.5,83.8,2.9,5.0,0.0,2
2021-10-08,동래구,동래구 명장동,940,26.7,20.5,58.5,83.8,2.9,5.0,0.0,2
2021-10-08,동래구,동래구 사직동,940,26.7,20.5,58.5,83.8,2.9,5.0,0.0,5
2021-10-08,동래구,동래구 수안동,940,26.7,20.5,58.5,83.8,2.9,5.0,0.0,1
2021-10-08,동래구,동래구 안락동,940,26.7,20.5,58.5,83.8,2.9,5.0,0.0,1
2021-10-08,동래구,동래구 온천동,940,26.7,20.5,58.5,83.8,2.9,5.0,0.0,4
2021-10-08,부산진구,부산진구 가야동,938,26.3,20.1,65.0,88.6,3.3,5.2,0.0,1
2021-10-08,부산진구,부산진구 개금동,938,26.3,20.1,65.0,88.6,3.3,5.2,0.0,4
2021-10-08,부산진구,부산진구 당감동,938,26.3,20.1,65.0,88.6,3.3,5.2,0.0,1
2021-10-08,부산진구,부산진구 범천동,942,27.8,20.5,66.2,93.3,4.3,8.1,0.0,3
2021-10-08,부산진구,부산진구 부암동,938,26.3,20.1,65.0,88.6,3.3,5.2,0.0,1
2021-10-08,부산진구,부산진구 부전동,938,26.3,20.1,65.0,88.6,3.3,5.2,0.0,1
2021-10-08,부산진구,부산진구 양정동,940,26.7,20.5,58.5,83.8,2.9,5.0,0.0,2
2021-10-08,부산진구,부산진구 연지동,941,25.6,21.1,69.0,87.3,3.9,7.7,0.0,1
2021-10-08,부산진구,부산진구 전포동,938,26.3,20.1,65.0,88.6,3.3,5.2,0.0,3
2021-10-08,부산진구,부산진구 초읍동,941,25.6,21.1,69.0,87.3,3.9,7.7,0.0,1
2021-10-08,북구,북구 구포동,941,25.6,21.1,69.0,87.3,3.9,7.7,0.0,1
2021-10-08,북구,북구 금곡동,941,25.6,21.1,69.0,87.3,3.9,7.7,0.0,3
2021-10-08,북구,북구 화명동,941,25.6,21.1,69.0,87.3,3.9,7.7,0.0,1
2021-10-08,사상구,사상구 괘법동,904,26.6,20.7,66.8,93.7,5.3,8.4,0.0,2
2021-10-08,사상구,사상구 덕포동,904,26.6,20.7,66.8,93.7,5.3,8.4,0.0,1
2021-10-08,사상구,사상구 삼락동,904,26.6,20.7,66.8,93.7,5.3,8.4,0.0,2
2021-10-08,사상구,사상구 엄궁동,904,26.6,20.7,66.8,93.7,5.3,8.4,0.0,1
2021-10-08,사상구,사상구 주례동,938,26.3,20.1,65.0,88.6,3.3,5.2,0.0,1
2021-10-08,사하구,사하구 감천동,159,27.6,21.3,62.5,87.3,4.1,7.5,0.2,1
2021-10-08,사하구,사하구 괴정동,950,25.7,21.1,61.3,85.1,4.7,7.3,2.5,1
2021-10-08,사하구,사하구 다대동,950,25.7,21.1,61.3,85.1,4.7,7.3,2.5,2
2021-10-08,사하구,사하구 신평동,950,25.7,21.1,61.3,85.1,4.7,7.3,2.5,1
2021-10-08,사하구,사하구 장림동,950,25.7,21.1,61.3,85.1,4.7,7.3,2.5,1
2021-10-08,사하구,사하구 하단동,950,25.7,21.1,61.3,85.1,4.7,7.3,2.5,1
2021-10-08,서구,서구 남부민동,159,27.6,21.3,62.5,87.3,4.1,7.5,0.2,1
2021-10-08,서구,서구 부민동,159,27.6,21.3,62.5,87.3,4.1,7.5,0.2,2
2021-10-08,서구,서구 서대신동,159,27.6,21.3,62.5,87.3,4.1,7.5,0.2,1
2021-10-08,서구,서구 토성동,159,27.6,21.3,62.5,87.3,4.1,7.5,0.2,1
2021-10-08,수영구,수영구 광안동,937,26.9,19.5,64.6,95.7,3.0,7.8,0.0,6
2021-10-08,수영구,수영구 남천동,937,26.9,19.5,64.6,95.7,3.0,7.8,0.0,1
2021-10-08,수영구,수영구 민락동,937,26.9,19.5,64.6,95.7,3.0,7.8,0.0,1
2021-10-08,연제구,연제구 거제동,940,26.7,20.5,58.5,83.8,2.9,5.0,0.0,1
2021-10-08,연제구,연제구 연산동,940,26.7,20.5,58.5,83.8,2.9,5.0,0.0,6
2021-10-08,영도구,영도구 동삼동,910,27.2,20.2,66.7,94.9,3.7,6.4,0.0,3
2021-10-08,영도구,영도구 영선동,159,27.6,21.3,62.5,87.3,4.1,7.5,0.2,1
2021-10-08,영도구,영도구 청학동,159,27.6,21.3,62.5,87.3,4.1,7.5,0.2,2
2021-10-08,중구,중구 남포동,159,27.6,21.3,62.5,87.3,4.1,7.5,0.2,1
2021-10-08,중구,중구 대청동,159,27.6,21.3,62.5,87.3,4.1,7.5,0.2,1
2021-10-08,중구,중구 중앙동,159,27.6,21.3,62.5,87.3,4.1,7.5,0.2,1
2021-10-08,해운대구,해운대구 반송동,937,26.9,19.5,64.6,95.7,3.0,7.8,0.0,5
2021-10-08,해운대구,해운대구 반여동,937,26.9,19.5,64.6,95.7,3.0,7.8,0.0,2
2021-10-08,해운대구,해운대구 송정동,937,26.9,19.5,64.6,95.7,3.0,7.8,0.0,1
2021-10-08,해운대구,해운대구 우동,937,26.9,19.5,64.6,95.7,3.0,7.8,0.0,2
2021-10-08,해운대구,해운대구 좌동,937,26.9,19.5,64.6,95.7,3.0,7.8,0.0,1
2021-10-09,강서구,강서구 강동동,904,29.5,20.7,59.6,93.2,3.8,7.0,0.0,1
2021-10-09,강서구,강서구 대저2동,904,29.5,20.7,59.6,93.2,3.8,7.0,0.0,3
2021-10-09,강서구,강서구 명지동,904,29.5,20.7,59.6,93.2,3.8,7.0,0.0,2
2021-10-09,강서구,강서구 송정동,937,27.7,20.5,66.3,99.9,3.3,7.2,0.0,1
2021-10-09,강서구,강서구 신호동,950,25.5,21.3,65.7,82.3,7.0,9.4,0.0,1
2021-10-09,금정구,금정구 구서동,940,28.8,20.2,58.0,88.8,2.2,3.9,0.0,1
2021-10-09,금정구,금정구 부곡동,940,28.8,20.2,58.0,88.8,2.2,3.9,0.0,2
2021-10-09,금정구,금정구 장전동,940,28.8,20.2,58.0,88.8,2.2,3.9,0.0,1
2021-10-09,금정구,금정구 청룡동,939,28.4,19.6,55.9,90.6,3.8,6.3,0.5,1
2021-10-09,기장군,기장군 기장읍,923,27.5,20.9,76.3,97.8,2.9,5.5,0.0,1
2021-10-09,기장군,기장군 일광면,923,27.5,20.9,76.3,97.8,2.9,5.5,0.0,1
2021-10-09,기장군,기장군 장안읍,923,27.5,20.9,76.3,97.8,2.9,5.5,0.0,4
2021-10-09,기장군,기장군 정관읍,923,27.5,20.9,76.3,97.8,2.9,5.5,0.0,5
2021-10-09,남구,남구 감만동,942,26.8,20.9,77.9,94.7,4.5,8.2,0.0,3
2021-10-09,남구,남구 대연동,942,26.8,20.9,77.9,94.7,4.5,8.2,0.0,3
2021-10-09,남구,남구 문현동,942,26.8,20.9,77.9,94.7,4.5,8.2,0.0,2
2021-10-09,남구,남구 용당동,942,26.8,20.9,77.9,94.7,4.5,8.2,0.0,1
2021-10-09,남구,남구 용호동,942,26.8,20.9,77.9,94.7,4.5,8.2,0.0,1
2021-10-09,동구,동구 범일동,942,26.8,20.9,77.9,94.7,4.5,8.2,0.0,3
2021-10-09,동구,동구 수정동,159,27.8,21.3,71.8,90.5,3.6,7.2,0.4,1
2021-10-09,동구,동구 좌천동,942,26.8,20.9,77.9,94.7,4.5,8.2,0.0,1
2021-10-09,동구,동구 초량동,159,27.8,21.3,71.8,90.5,3.6,7.2,0.4,3
2021-10-09,동래구,동래구 명장동,940,28.8,20.2,58.0,88.8,2.2,3.9,0.0,1
2021-10-09,동래구,동래구 안락동,940,28.8,20.2,58.0,88.8,2.2,3.9,0.0,1
2021-10-09,동래구,동래구 온천동,940,28.8,20.2,58.0,88.8,2.2,3.9,0.0,1
2021-10-09,부산진구,부산진구 개금동,938,27.2,20.1,64.5,94.7,3.6,5.8,1.0,1
2021-10-09,부산진구,부산진구 당감동,938,27.2,20.1,64.5,94.7,3.6,5.8,1.0,4
2021-10-09,부산진구,부산진구 범전동,938,27.2,20.1,64.5,94.7,3.6,5.8,1.0,1
2021-10-09,부산진구,부산진구 범천동,942,26.8,20.9,77.9,94.7,4.5,8.2,0.0,3
2021-10-09,부산진구,부산진구 부암동,938,27.2,20.1,64.5,94.7,3.6,5.8,1.0,1
2021-10-09,부산진구,부산진구 부전동,938,27.2,20.1,64.5,94.7,3.6,5.8,1.0,7
2021-10-09,부산진구,부산진구 양정동,940,28.8,20.2,58.0,88.8,2.2,3.9,0.0,1
2021-10-09,부산진구,부산진구 전포동,938,27.2,20.1,64.5,94.7,3.6,5.8,1.0,3
2021-10-09,북구,북구 구포동,941,28.4,20.4,58.5,93.0,3.4,6.9,0.0,1
2021-10-09,북구,북구 금곡동,941,28.4,20.4,58.5,93.0,3.4,6.9,0.0,2
2021-10-09,북구,북구 덕천동,941,28.4,20.4,58.5,93.0,3.4,6.9,0.0,2
2021-10-09,북구,북구 화명동,941,28.4,20.4,58.5,93.0,3.4,6.9,0.0,2
2021-10-09,사상구,사상구 괘법동,904,29.5,20.7,59.6,93.2,3.8,7.0,0.0,2
2021-10-09,사상구,사상구 삼락동,904,29.5,20.7,59.6,93.2,3.8,7.0,0.0,1
2021-10-09,사상구,사상구 엄궁동,904,29.5,20.7,59.6,93.2,3.8,7.0,0.0,2
2021-10-09,사상구,사상구 주례동,938,27.2,20.1,64.5,94.7,3.6,5.8,1.0,3
2021-10-09,사상구,사상구 학장동,904,29.5,20.7,59.6,93.2,3.8,7.0,0.0,2
2021-10-09,사하구,사하구 감천동,159,27.8,21.3,71.8,90.5,3.6,7.2,0.4,2
2021-10-09,사하구,사하구 괴정동,950,25.5,21.3,65.7,82.3,7.0,9.4,0.0,3
2021-10-09,사하구,사하구 구평동,159,27.8,21.3,71.8,90.5,3.6,7.2,0.4,1
2021-10-09,사하구,사하구 다대동,950,25.5,21.3,65.7,82.3,7.0,9.4,0.0,7
2021-10-09,사하구,사하구 신평동,950,25.5,21.3,65.7,82.3,7.0,9.4,0.0,2
2021-10-09,사하구,사하구 하단동,950,25.5,21.3,65.7,82.3,7.0,9.4,0.0,1
2021-10-09,서구,서구 남부민동,159,27.8,21.3,71.8,90.5,3.6,7.2,0.4,1
2021-10-09,서구,서구 동대신동,159,27.8,21.3,71.8,90.5,3.6,7.2,0.4,1
2021-10-09,서구,서구 서대신동,159,27.8,21.3,71.8,90.5,3.6,7.2,0.4,1
2021-10-09,수영구,수영구 광안동,937,27.7,20.5,66.3,99.9,3.3,7.2,0.0,3
2021-10-09,수영구,수영구 남천동,937,27.7,20.5,66.3,99.9,3.3,7.2,0.0,1
2021-10-09,수영구,수영구 망미동,940,28.8,20.2,58.0,88.8,2.2,3.9,0.0,2
2021-10-09,연제구,연제구 연산동,940,28.8,20.2,58.0,88.8,2.2,3.9,0.0,3
2021-10-09,영도구,영도구 대교동,159,27.8,21.3,71.8,90.5,3.6,7.2,0.4,1
2021-10-09,영도구,영도구 동삼동,910,27.2,20.9,74.9,94.1,4.5,7.4,0.0,3
2021-10-09,영도구,영도구 신선동,159,27.8,21.3,71.8,90.5,3.6,7.2,0.4,3
2021-10-09,영도구,영도구 영선동,159,27.8,21.3,71.8,90.5,3.6,7.2,0.4,1
2021-10-09,중구,중구 부평동,159,27.8,21.3,71.8,90.5,3.6,7.2,0.4,1
2021-10-09,중구,중구 영주동,159,27.8,21.3,71.8,90.5,3.6,7.2,0.4,1
2021-10-09,중구,중구 중앙동,159,27.8,21.3,71.8,90.5,3.6,7.2,0.4,2
2021-10-09,해운대구,해운대구 반여동,937,27.7,20.5,66.3,99.9,3.3,7.2,0.0,1
2021-10-09,해운대구,해운대구 우동,937,27.7,20.5,66.3,99.9,3.3,7.2,0.0,6
2021-10-09,해운대구,해운대구 재송동,937,27.7,20.5,66.3,99.9,3.3,7.2,0.0,4
2021-10-09,해운대구,해운대구 좌동,937,27.7,20.5,66.3,99.9,3.3,7.2,0.0,4
2021-10-09,해운대구,해운대구 중동,937,27.7,20.5,66.3,99.9,3.3,7.2,0.0,2
2021-10-10,강서구,강서구 대저2동,904,28.5,19.1,64.7,98.9,4.9,6.9,0.0,1
2021-10-10,강서구,강서구 신호동,950,28.1,20.3,58.9,90.4,3.5,5.7,0.0,1
2021-10-10,강서구,강서구 천성동,921,27.8,20.6,72.5,94.4,3.4,6.6,0.0,1
2021-10-10,금정구,금정구 구서동,940,30.7,19.7,45.4,91.8,2.8,5.9,0.0,1
2021-10-10,금정구,금정구 남산동,939,30.5,17.7,45.8,92.0,4.2,7.9,0.0,1
2021-10-10,금정구,금정구 부곡동,940,30.7,19.7,45.4,91.8,2.8,5.9,0.0,3
2021-10-10,금정구,금정구 장전동,940,30.7,19.7,45.4,91.8,2.8,5.9,0.0,2
2021-10-10,기장군,기장군 일광면,923,29.3,20.9,60.9,96.0,3.2,6.1,0.0,3
2021-10-10,기장군,기장군 장안읍,923,29.3,20.9,60.9,96.0,3.2,6.1,0.0,2
2021-10-10,기장군,기장군 정관읍,923,29.3,20.9,60.9,96.0,3.2,6.1,0.0,4
2021-10-10,기장군,기장군 철마면,939,30.5,17.7,45.8,92.0,4.2,7.9,0.0,2
2021-10-10,남구,남구 대연동,942,28.9,20.1,62.5,100.0,4.1,8.0,0.0,6
2021-10-10,남구,남구 용호동,942,28.9,20.1,62.5,100.0,4.1,8.0,0.0,2
2021-10-10,동구,동구 범일동,942,28.9,20.1,62.5,100.0,4.1,8.0,0.0,2
2021-10-10,동래구,동래구 명륜동,940,30.7,19.7,45.4,91.8,2.8,5.9,0.0,2
2021-10-10,동래구,동래구 안락동,940,30.7,19.7,45.4,91.8,2.8,5.9,0.0,4
2021-10-10,동래구,동래구 온천동,940,30.7,19.7,45.4,91.8,2.8,5.9,0.0,1
2021-10-10,부산진구,부산진구 가야동,938,29.1,19.2,51.8,96.9,3.3,6.6,0.0,2
2021-10-10,부산진구,부산진구 당감동,938,29.1,19.2,51.8,96.9,3.3,6.6,0.0,2
2021-10-10,부산진구,부산진구 범천동,942,28.9,20.1,62.5,100.0,4.1,8.0,0.0,4
2021-10-10,부산진구,부산진구 부암동,938,29.1,19.2,51.8,96.9,3.3,6.6,0.0,2
2021-10-10,부산진구,부산진구 부전동,938,29.1,19.2,51.8,96.9,3.3,6.6,0.0,6
2021-10-10,부산진구,부산진구 양정동,940,30.7,19.7,45.4,91.8,2.8,5.9,0.0,2
2021-10-10,부산진구,부산진구 전포동,938,29.1,19.2,51.8,96.9,3.3,6.6,0.0,2
2021-10-10,북구,북구 구포동,941,29.8,19.8,54.3,95.7,4.1,6.5,0.0,1
2021-10-10,북구,북구 금곡동,941,29.8,19.8,54.3,95.7,4.1,6.5,0.0,1
2021-10-10,북구,북구 덕천동,941,29.8,19.8,54.3,95.7,4.1,6.5,0.0,1
2021-10-10,북구,북구 화명동,941,29.8,19.8,54.3,95.7,4.1,6.5,0.0,1
2021-10-10,사상구,사상구 괘법동,904,28.5,19.1,64.7,98.9,4.9,6.9,0.0,2
2021-10-10,사상구,사상구 덕포동,904,28.5,19.1,64.7,98.9,4.9,6.9,0.0,2
2021-10-10,사상구,사상구 모라동,904,28.5,19.1,64.7,98.9,4.9,6.9,0.0,1
2021-10-10,사상구,사상구 삼락동,904,28.5,19.1,64.7,98.9,4.9,6.9,0.0,1
2021-10-10,사상구,사상구 엄궁동,904,28.5,19.1,64.7,98.9,4.9,6.9,0.0,1
2021-10-10,사상구,사상구 주례동,938,29.1,19.2,51.8,96.9,3.3,6.6,0.0,2
2021-10-10,사하구,사하구 감천동,159,28.4,21.1,64.7,91.9,6.2,10.8,0.0,1
