"call119_train.tm","call119_train.address_city","call119_train.address_gu","call119_train.sub_address","call119_train.stn","call119_train.ta_max","call119_train.ta_min","call119_train.ta_max_min","call119_train.hm_min","call119_train.hm_max","call119_train.ws_max","call119_train.ws_ins_max","call119_train.rn_day","call119_train.call_count"
"20211001","부산광역시","금정구","장전동",940,28.2,16.5,11.7,45.1,93,2.5,4,0,1
"20211001","부산광역시","금정구","청룡동",939,27.5,15.6,11.9,47.3,91.8,3.1,6,0,1
"20211001","부산광역시","금정구","회동동",940,28.2,16.5,11.7,45.1,93,2.5,4,0,1
"20211001","부산광역시","기장군","기장읍",923,25.2,18.4,6.8,64.1,95.5,2.8,5.2,0,2
"20211001","부산광역시","기장군","일광면",923,25.2,18.4,6.8,64.1,95.5,2.8,5.2,0,1
"20211001","부산광역시","기장군","장안읍",923,25.2,18.4,6.8,64.1,95.5,2.8,5.2,0,1
"20211001","부산광역시","기장군","철마면",939,27.5,15.6,11.9,47.3,91.8,3.1,6,0,1
"20211001","부산광역시","남구","대연동",942,25.7,17,8.7,59.8,96.1,3.5,6.5,0,5
"20211001","부산광역시","남구","문현동",942,25.7,17,8.7,59.8,96.1,3.5,6.5,0,3
"20211001","부산광역시","남구","용호동",942,25.7,17,8.7,59.8,96.1,3.5,6.5,0,3
"20211001","부산광역시","동구","범일동",942,25.7,17,8.7,59.8,96.1,3.5,6.5,0,5
"20211001","부산광역시","동구","수정동",159,26.8,18.6,8.2,58.5,87.7,5.3,8.2,0,3
"20211001","부산광역시","동래구","명륜동",940,28.2,16.5,11.7,45.1,93,2.5,4,0,1
"20211001","부산광역시","동래구","명장동",940,28.2,16.5,11.7,45.1,93,2.5,4,0,2
"20211001","부산광역시","동래구","사직동",940,28.2,16.5,11.7,45.1,93,2.5,4,0,2
"20211001","부산광역시","동래구","안락동",940,28.2,16.5,11.7,45.1,93,2.5,4,0,1
"20211001","부산광역시","동래구","온천동",940,28.2,16.5,11.7,45.1,93,2.5,4,0,3
"20211001","부산광역시","부산진구","가야동",938,26.9,16.4,10.5,51.3,96.3,3.4,5.4,0,1
"20211001","부산광역시","부산진구","개금동",938,26.9,16.4,10.5,51.3,96.3,3.4,5.4,0,1
"20211001","부산광역시","부산진구","당감동",938,26.9,16.4,10.5,51.3,96.3,3.4,5.4,0,6
"20211001","부산광역시","부산진구","범천동",942,25.7,17,8.7,59.8,96.1,3.5,6.5,0,2
"20211001","부산광역시","부산진구","부암동",938,26.9,16.4,10.5,51.3,96.3,3.4,5.4,0,1
"20211001","부산광역시","부산진구","부전동",938,26.9,16.4,10.5,51.3,96.3,3.4,5.4,0,3
"20211001","부산광역시","부산진구","양정동",940,28.2,16.5,11.7,45.1,93,2.5,4,0,3
"20211001","부산광역시","부산진구","전포동",938,26.9,16.4,10.5,51.3,96.3,3.4,5.4,0,4
"20211001","부산광역시","부산진구","초읍동",941,28.8,16.9,11.9,47.8,94.7,3.7,5.7,0,1
"20211001","부산광역시","북구","구포동",941,28.8,16.9,11.9,47.8,94.7,3.7,5.7,0,1
"20211001","부산광역시","북구","금곡동",941,28.8,16.9,11.9,47.8,94.7,3.7,5.7,0,1
"20211001","부산광역시","북구","덕천동",941,28.8,16.9,11.9,47.8,94.7,3.7,5.7,0,3
"20211001","부산광역시","북구","만덕동",941,28.8,16.9,11.9,47.8,94.7,3.7,5.7,0,1
"20211001","부산광역시","북구","화명동",941,28.8,16.9,11.9,47.8,94.7,3.7,5.7,0,4
"20211001","부산광역시","사상구","감전동",904,27.6,16.4,11.2,53.2,98,5,6.5,0,1
"20211001","부산광역시","사상구","덕포동",904,27.6,16.4,11.2,53.2,98,5,6.5,0,1
"20211001","부산광역시","사상구","삼락동",904,27.6,16.4,11.2,53.2,98,5,6.5,0,1
"20211001","부산광역시","사상구","주례동",938,26.9,16.4,10.5,51.3,96.3,3.4,5.4,0,2
"20211001","부산광역시","사하구","감천동",159,26.8,18.6,8.2,58.5,87.7,5.3,8.2,0,1
"20211001","부산광역시","사하구","다대동",950,25.5,16.7,8.8,52.9,89.6,5,7.4,0,1
"20211001","부산광역시","사하구","당리동",950,25.5,16.7,8.8,52.9,89.6,5,7.4,0,1
"20211001","부산광역시","사하구","신평동",950,25.5,16.7,8.8,52.9,89.6,5,7.4,0,5
"20211001","부산광역시","사하구","하단동",950,25.5,16.7,8.8,52.9,89.6,5,7.4,0,1
"20211001","부산광역시","서구","남부민동",159,26.8,18.6,8.2,58.5,87.7,5.3,8.2,0,1
"20211001","부산광역시","서구","부용동",159,26.8,18.6,8.2,58.5,87.7,5.3,8.2,0,1
"20211001","부산광역시","서구","서대신동",159,26.8,18.6,8.2,58.5,87.7,5.3,8.2,0,1
"20211001","부산광역시","서구","암남동",159,26.8,18.6,8.2,58.5,87.7,5.3,8.2,0,1
"20211001","부산광역시","서구","초장동",159,26.8,18.6,8.2,58.5,87.7,5.3,8.2,0,1
"20211001","부산광역시","서구","충무동",159,26.8,18.6,8.2,58.5,87.7,5.3,8.2,0,2
"20211001","부산광역시","서구","토성동",159,26.8,18.6,8.2,58.5,87.7,5.3,8.2,0,1
"20211001","부산광역시","수영구","광안동",937,27.1,17.8,9.3,56.8,99.7,3.4,5.8,0,5
"20211001","부산광역시","수영구","남천동",937,27.1,17.8,9.3,56.8,99.7,3.4,5.8,0,1
"20211001","부산광역시","수영구","망미동",940,28.2,16.5,11.7,45.1,93,2.5,4,0,2
"20211001","부산광역시","연제구","거제동",940,28.2,16.5,11.7,45.1,93,2.5,4,0,1
"20211001","부산광역시","연제구","연산동",940,28.2,16.5,11.7,45.1,93,2.5,4,0,8
"20211001","부산광역시","영도구","대교동",159,26.8,18.6,8.2,58.5,87.7,5.3,8.2,0,1
"20211001","부산광역시","영도구","동삼동",910,25,18.3,6.7,62.9,91.7,2.6,5,0,2
"20211001","부산광역시","영도구","신선동",159,26.8,18.6,8.2,58.5,87.7,5.3,8.2,0,2
"20211001","부산광역시","영도구","청학동",159,26.8,18.6,8.2,58.5,87.7,5.3,8.2,0,3
"20211001","부산광역시","중구","대창동",159,26.8,18.6,8.2,58.5,87.7,5.3,8.2,0,2
"20211001","부산광역시","해운대구","반여동",937,27.1,17.8,9.3,56.8,99.7,3.4,5.8,0,2
"20211001","부산광역시","해운대구","우동",937,27.1,17.8,9.3,56.8,99.7,3.4,5.8,0,3
"20211001","부산광역시","해운대구","재송동",937,27.1,17.8,9.3,56.8,99.7,3.4,5.8,0,1
"20211001","부산광역시","해운대구","좌동",937,27.1,17.8,9.3,56.8,99.7,3.4,5.8,0,2
"20211001","부산광역시","해운대구","중동",937,27.1,17.8,9.3,56.8,99.7,3.4,5.8,0,1
"20211002","부산광역시","강서구","강동동",904,28.9,17.6,11.3,42.3,99.3,4.5,6.9,0,1
"20211002","부산광역시","강서구","명지동",904,28.9,17.6,11.3,42.3,99.3,4.5,6.9,0,3
"20211002","부산광역시","강서구","신호동",950,27.1,18.9,8.2,45.6,91.1,3.3,4.9,0,1
"20211002","부산광역시","금정구","구서동",940,29.4,17.9,11.5,35.5,93.5,3.5,5.4,0,1
"20211002","부산광역시","금정구","부곡동",940,29.4,17.9,11.5,35.5,93.5,3.5,5.4,0,2
"20211002","부산광역시","금정구","장전동",940,29.4,17.9,11.5,35.5,93.5,3.5,5.4,0,1
"20211002","부산광역시","금정구","청룡동",939,29.6,16,13.6,32.5,91.9,2.8,4.8,0,1
"20211002","부산광역시","기장군","기장읍",923,27.5,18.7,8.8,64.5,95.6,3.3,5.6,0,3
"20211002","부산광역시","기장군","일광면",923,27.5,18.7,8.8,64.5,95.6,3.3,5.6,0,1
"20211002","부산광역시","기장군","장안읍",923,27.5,18.7,8.8,64.5,95.6,3.3,5.6,0,1
"20211002","부산광역시","기장군","정관읍",923,27.5,18.7,8.8,64.5,95.6,3.3,5.6,0,3
"20211002","부산광역시","기장군","철마면",939,29.6,16,13.6,32.5,91.9,2.8,4.8,0,2
"20211002","부산광역시","남구","감만동",942,28.4,18.2,10.2,47.2,97.9,3.2,6.7,0,1
"20211002","부산광역시","남구","대연동",942,28.4,18.2,10.2,47.2,97.9,3.2,6.7,0,5
"20211002","부산광역시","남구","문현동",942,28.4,18.2,10.2,47.2,97.9,3.2,6.7,0,4
"20211002","부산광역시","남구","용호동",942,28.4,18.2,10.2,47.2,97.9,3.2,6.7,0,1
"20211002","부산광역시","동구","범일동",942,28.4,18.2,10.2,47.2,97.9,3.2,6.7,0,2
"20211002","부산광역시","동구","좌천동",942,28.4,18.2,10.2,47.2,97.9,3.2,6.7,0,1
"20211002","부산광역시","동구","초량동",159,28.3,19.6,8.7,48.4,92.2,5.9,8.9,0,3
"20211002","부산광역시","동래구","명륜동",940,29.4,17.9,11.5,35.5,93.5,3.5,5.4,0,3
"20211002","부산광역시","동래구","안락동",940,29.4,17.9,11.5,35.5,93.5,3.5,5.4,0,1
"20211002","부산광역시","동래구","온천동",940,29.4,17.9,11.5,35.5,93.5,3.5,5.4,0,6
"20211002","부산광역시","부산진구","가야동",938,28.7,17.8,10.9,39.9,96.9,3.1,6.6,0,4
"20211002","부산광역시","부산진구","개금동",938,28.7,17.8,10.9,39.9,96.9,3.1,6.6,0,1
"20211002","부산광역시","부산진구","범전동",938,28.7,17.8,10.9,39.9,96.9,3.1,6.6,0,1
"20211002","부산광역시","부산진구","범천동",942,28.4,18.2,10.2,47.2,97.9,3.2,6.7,0,3
"20211002","부산광역시","부산진구","부암동",938,28.7,17.8,10.9,39.9,96.9,3.1,6.6,0,1
"20211002","부산광역시","부산진구","부전동",938,28.7,17.8,10.9,39.9,96.9,3.1,6.6,0,2
"20211002","부산광역시","부산진구","양정동",940,29.4,17.9,11.5,35.5,93.5,3.5,5.4,0,2
"20211002","부산광역시","부산진구","전포동",938,28.7,17.8,10.9,39.9,96.9,3.1,6.6,0,2
"20211002","부산광역시","부산진구","초읍동",941,29.7,18.4,11.3,38.3,96.1,3.4,5.4,0,4
"20211002","부산광역시","북구","금곡동",941,29.7,18.4,11.3,38.3,96.1,3.4,5.4,0,2
"20211002","부산광역시","북구","덕천동",941,29.7,18.4,11.3,38.3,96.1,3.4,5.4,0,1
"20211002","부산광역시","북구","만덕동",941,29.7,18.4,11.3,38.3,96.1,3.4,5.4,0,1
"20211002","부산광역시","북구","화명동",941,29.7,18.4,11.3,38.3,96.1,3.4,5.4,0,5
"20211002","부산광역시","사상구","감전동",904,28.9,17.6,11.3,42.3,99.3,4.5,6.9,0,2
"20211002","부산광역시","사상구","괘법동",904,28.9,17.6,11.3,42.3,99.3,4.5,6.9,0,1
"20211002","부산광역시","사상구","모라동",904,28.9,17.6,11.3,42.3,99.3,4.5,6.9,0,2
"20211002","부산광역시","사상구","엄궁동",904,28.9,17.6,11.3,42.3,99.3,4.5,6.9,0,1
"20211002","부산광역시","사상구","주례동",938,28.7,17.8,10.9,39.9,96.9,3.1,6.6,0,3
"20211002","부산광역시","사하구","감천동",159,28.3,19.6,8.7,48.4,92.2,5.9,8.9,0,1
"20211002","부산광역시","사하구","괴정동",950,27.1,18.9,8.2,45.6,91.1,3.3,4.9,0,3
"20211002","부산광역시","사하구","다대동",950,27.1,18.9,8.2,45.6,91.1,3.3,4.9,0,3
"20211002","부산광역시","사하구","당리동",950,27.1,18.9,8.2,45.6,91.1,3.3,4.9,0,1
"20211002","부산광역시","사하구","신평동",950,27.1,18.9,8.2,45.6,91.1,3.3,4.9,0,2
"20211002","부산광역시","사하구","장림동",950,27.1,18.9,8.2,45.6,91.1,3.3,4.9,0,1
"20211002","부산광역시","사하구","하단동",950,27.1,18.9,8.2,45.6,91.1,3.3,4.9,0,2
"20211002","부산광역시","서구","남부민동",159,28.3,19.6,8.7,48.4,92.2,5.9,8.9,0,1
"20211002","부산광역시","서구","동대신동",159,28.3,19.6,8.7,48.4,92.2,5.9,8.9,0,1
"20211002","부산광역시","서구","서대신동",159,28.3,19.6,8.7,48.4,92.2,5.9,8.9,0,5
"20211002","부산광역시","서구","암남동",159,28.3,19.6,8.7,48.4,92.2,5.9,8.9,0,2
"20211002","부산광역시","수영구","광안동",937,28.8,17.4,11.4,54.6,99.9,3.5,5.5,0,4
"20211002","부산광역시","수영구","남천동",937,28.8,17.4,11.4,54.6,99.9,3.5,5.5,0,4
"20211002","부산광역시","수영구","민락동",937,28.8,17.4,11.4,54.6,99.9,3.5,5.5,0,1
"20211002","부산광역시","연제구","거제동",940,29.4,17.9,11.5,35.5,93.5,3.5,5.4,0,3
"20211002","부산광역시","연제구","연산동",940,29.4,17.9,11.5,35.5,93.5,3.5,5.4,0,5
"20211002","부산광역시","영도구","남항동",159,28.3,19.6,8.7,48.4,92.2,5.9,8.9,0,1
"20211002","부산광역시","영도구","동삼동",910,25.5,18.7,6.8,68.1,94.7,3.5,5.4,0,4
"20211002","부산광역시","영도구","영선동",159,28.3,19.6,8.7,48.4,92.2,5.9,8.9,0,2
"20211002","부산광역시","영도구","청학동",159,28.3,19.6,8.7,48.4,92.2,5.9,8.9,0,1
"20211002","부산광역시","중구","남포동",159,28.3,19.6,8.7,48.4,92.2,5.9,8.9,0,1
"20211002","부산광역시","중구","보수동",159,28.3,19.6,8.7,48.4,92.2,5.9,8.9,0,1
"20211002","부산광역시","해운대구","반여동",937,28.8,17.4,11.4,54.6,99.9,3.5,5.5,0,4
"20211002","부산광역시","해운대구","석대동",940,29.4,17.9,11.5,35.5,93.5,3.5,5.4,0,1
"20211002","부산광역시","해운대구","송정동",937,28.8,17.4,11.4,54.6,99.9,3.5,5.5,0,2
"20211002","부산광역시","해운대구","우동",937,28.8,17.4,11.4,54.6,99.9,3.5,5.5,0,7
"20211002","부산광역시","해운대구","재송동",937,28.8,17.4,11.4,54.6,99.9,3.5,5.5,0,2
"20211002","부산광역시","해운대구","좌동",937,28.8,17.4,11.4,54.6,99.9,3.5,5.5,0,3
"20211002","부산광역시","해운대구","중동",937,28.8,17.4,11.4,54.6,99.9,3.5,5.5,0,4
"20211003","부산광역시","강서구","강동동",904,28.5,16.9,11.6,44.3,99.5,5,7,0,1
"20211003","부산광역시","강서구","명지동",904,28.5,16.9,11.6,44.3,99.5,5,7,0,2
"20211003","부산광역시","강서구","화전동",950,26.3,19.1,7.2,45.3,86.1,3.9,4.6,0,1
"20211003","부산광역시","금정구","구서동",940,28.8,17.4,11.4,43.5,91.4,3.2,4.8,0,1
"20211003","부산광역시","금정구","남산동",939,29.9,14.4,15.5,31.5,91.9,3,5.4,0,2
"20211003","부산광역시","금정구","부곡동",940,28.8,17.4,11.4,43.5,91.4,3.2,4.8,0,1
"20211003","부산광역시","금정구","서동",940,28.8,17.4,11.4,43.5,91.4,3.2,4.8,0,1
"20211003","부산광역시","금정구","장전동",940,28.8,17.4,11.4,43.5,91.4,3.2,4.8,0,1
"20211003","부산광역시","기장군","기장읍",923,27.2,17.9,9.3,73.6,94.4,3.4,5.9,0,4
"20211003","부산광역시","기장군","일광면",923,27.2,17.9,9.3,73.6,94.4,3.4,5.9,0,2
"20211003","부산광역시","기장군","정관읍",923,27.2,17.9,9.3,73.6,94.4,3.4,5.9,0,1
"20211003","부산광역시","기장군","철마면",939,29.9,14.4,15.5,31.5,91.9,3,5.4,0,2
"20211003","부산광역시","남구","대연동",942,27.2,19,8.2,57.1,93,2.7,4.7,0,3
"20211003","부산광역시","남구","문현동",942,27.2,19,8.2,57.1,93,2.7,4.7,0,1
"20211003","부산광역시","남구","우암동",942,27.2,19,8.2,57.1,93,2.7,4.7,0,1
"20211003","부산광역시","동구","수정동",159,28.2,19.2,9,54.6,84.8,3.9,5.4,0,1
"20211003","부산광역시","동구","좌천동",942,27.2,19,8.2,57.1,93,2.7,4.7,0,1
"20211003","부산광역시","동구","초량동",159,28.2,19.2,9,54.6,84.8,3.9,5.4,0,2
"20211003","부산광역시","동래구","명륜동",940,28.8,17.4,11.4,43.5,91.4,3.2,4.8,0,1
"20211003","부산광역시","동래구","안락동",940,28.8,17.4,11.4,43.5,91.4,3.2,4.8,0,1
"20211003","부산광역시","동래구","온천동",940,28.8,17.4,11.4,43.5,91.4,3.2,4.8,0,2
"20211003","부산광역시","부산진구","개금동",938,28.4,17.4,11,42.3,94.2,3.1,5.3,0,1
"20211003","부산광역시","부산진구","당감동",938,28.4,17.4,11,42.3,94.2,3.1,5.3,0,1
"20211003","부산광역시","부산진구","범천동",942,27.2,19,8.2,57.1,93,2.7,4.7,0,2
"20211003","부산광역시","부산진구","부암동",938,28.4,17.4,11,42.3,94.2,3.1,5.3,0,3
"20211003","부산광역시","부산진구","부전동",938,28.4,17.4,11,42.3,94.2,3.1,5.3,0,1
"20211003","부산광역시","부산진구","양정동",940,28.8,17.4,11.4,43.5,91.4,3.2,4.8,0,1
"20211003","부산광역시","부산진구","전포동",938,28.4,17.4,11,42.3,94.2,3.1,5.3,0,1
"20211003","부산광역시","북구","구포동",941,29.2,17.8,11.4,42.3,95.2,4,5.4,0,1
"20211003","부산광역시","북구","금곡동",941,29.2,17.8,11.4,42.3,95.2,4,5.4,0,1
"20211003","부산광역시","북구","덕천동",941,29.2,17.8,11.4,42.3,95.2,4,5.4,0,2
"20211003","부산광역시","북구","만덕동",941,29.2,17.8,11.4,42.3,95.2,4,5.4,0,2
"20211003","부산광역시","북구","화명동",941,29.2,17.8,11.4,42.3,95.2,4,5.4,0,1
"20211003","부산광역시","사상구","감전동",904,28.5,16.9,11.6,44.3,99.5,5,7,0,1
"20211003","부산광역시","사상구","괘법동",904,28.5,16.9,11.6,44.3,99.5,5,7,0,2
"20211003","부산광역시","사상구","삼락동",904,28.5,16.9,11.6,44.3,99.5,5,7,0,1
"20211003","부산광역시","사상구","엄궁동",904,28.5,16.9,11.6,44.3,99.5,5,7,0,1
"20211003","부산광역시","사상구","주례동",938,28.4,17.4,11,42.3,94.2,3.1,5.3,0,2
"20211003","부산광역시","사상구","학장동",904,28.5,16.9,11.6,44.3,99.5,5,7,0,1
"20211003","부산광역시","사하구","감천동",159,28.2,19.2,9,54.6,84.8,3.9,5.4,0,2
"20211003","부산광역시","사하구","괴정동",950,26.3,19.1,7.2,45.3,86.1,3.9,4.6,0,3
"20211003","부산광역시","사하구","다대동",950,26.3,19.1,7.2,45.3,86.1,3.9,4.6,0,4
"20211003","부산광역시","사하구","당리동",950,26.3,19.1,7.2,45.3,86.1,3.9,4.6,0,1
"20211003","부산광역시","사하구","신평동",950,26.3,19.1,7.2,45.3,86.1,3.9,4.6,0,2
"20211003","부산광역시","사하구","장림동",950,26.3,19.1,7.2,45.3,86.1,3.9,4.6,0,1
"20211003","부산광역시","사하구","하단동",950,26.3,19.1,7.2,45.3,86.1,3.9,4.6,0,1
"20211003","부산광역시","서구","남부민동",159,28.2,19.2,9,54.6,84.8,3.9,5.4,0,1
"20211003","부산광역시","서구","동대신동",159,28.2,19.2,9,54.6,84.8,3.9,5.4,0,1
"20211003","부산광역시","서구","암남동",159,28.2,19.2,9,54.6,84.8,3.9,5.4,0,1
"20211003","부산광역시","서구","토성동",159,28.2,19.2,9,54.6,84.8,3.9,5.4,0,1
"20211003","부산광역시","수영구","광안동",937,28.2,16.7,11.5,48.4,99.9,2.6,4.6,0,3
"20211003","부산광역시","수영구","망미동",940,28.8,17.4,11.4,43.5,91.4,3.2,4.8,0,1
"20211003","부산광역시","수영구","민락동",937,28.2,16.7,11.5,48.4,99.9,2.6,4.6,0,3
"20211003","부산광역시","연제구","연산동",940,28.8,17.4,11.4,43.5,91.4,3.2,4.8,0,5
"20211003","부산광역시","영도구","남항동",159,28.2,19.2,9,54.6,84.8,3.9,5.4,0,1
"20211003","부산광역시","영도구","동삼동",910,27,19,8,57,95.4,2.4,3.7,0,2
"20211003","부산광역시","영도구","영선동",159,28.2,19.2,9,54.6,84.8,3.9,5.4,0,1
"20211003","부산광역시","중구","남포동",159,28.2,19.2,9,54.6,84.8,3.9,5.4,0,2
"20211003","부산광역시","중구","보수동",159,28.2,19.2,9,54.6,84.8,3.9,5.4,0,1
"20211003","부산광역시","중구","신창동",159,28.2,19.2,9,54.6,84.8,3.9,5.4,0,1
"20211003","부산광역시","중구","중앙동",159,28.2,19.2,9,54.6,84.8,3.9,5.4,0,2
"20211003","부산광역시","해운대구","반송동",937,28.2,16.7,11.5,48.4,99.9,2.6,4.6,0,2
"20211003","부산광역시","해운대구","반여동",937,28.2,16.7,11.5,48.4,99.9,2.6,4.6,0,1
"20211003","부산광역시","해운대구","우동",937,28.2,16.7,11.5,48.4,99.9,2.6,4.6,0,7
"20211003","부산광역시","해운대구","재송동",937,28.2,16.7,11.5,48.4,99.9,2.6,4.6,0,1
"20211003","부산광역시","해운대구","좌동",937,28.2,16.7,11.5,48.4,99.9,2.6,4.6,0,1
"20211003","부산광역시","해운대구","중동",937,28.2,16.7,11.5,48.4,99.9,2.6,4.6,0,2
"20211004","부산광역시","강서구","명지동",904,28.1,17.4,10.7,68.1,99,8.8,12.7,0,1
"20211004","부산광역시","강서구","미음동",904,28.1,17.4,10.7,68.1,99,8.8,12.7,0,1
"20211004","부산광역시","강서구","신호동",950,27,20.7,6.3,61.9,90.4,6.7,10.4,0,2
"20211004","부산광역시","금정구","남산동",939,29.5,15,14.5,50.8,91.6,4.7,10.2,0,1
"20211004","부산광역시","금정구","서동",940,29.6,18.3,11.3,50.1,86.1,3.5,7.6,0,3
"20211004","부산광역시","기장군","기장읍",923,28.9,19.3,9.6,66.5,96.6,3.9,9.5,0,1
"20211004","부산광역시","기장군","정관읍",923,28.9,19.3,9.6,66.5,96.6,3.9,9.5,0,3
"20211004","부산광역시","기장군","철마면",939,29.5,15,14.5,50.8,91.6,4.7,10.2,0,1
"20211004","부산광역시","남구","감만동",942,26.7,20.9,5.8,68.2,93.5,7.4,12.5,0,1
"20211004","부산광역시","남구","문현동",942,26.7,20.9,5.8,68.2,93.5,7.4,12.5,0,1
"20211004","부산광역시","남구","용당동",942,26.7,20.9,5.8,68.2,93.5,7.4,12.5,0,1
"20211004","부산광역시","남구","용호동",942,26.7,20.9,5.8,68.2,93.5,7.4,12.5,0,2
"20211004","부산광역시","남구","우암동",942,26.7,20.9,5.8,68.2,93.5,7.4,12.5,0,1
"20211004","부산광역시","동구","범일동",942,26.7,20.9,5.8,68.2,93.5,7.4,12.5,0,5
"20211004","부산광역시","동구","좌천동",942,26.7,20.9,5.8,68.2,93.5,7.4,12.5,0,3
"20211004","부산광역시","동구","초량동",159,27.8,21.6,6.2,66.7,91.6,9.6,15.5,0,2
"20211004","부산광역시","동래구","명장동",940,29.6,18.3,11.3,50.1,86.1,3.5,7.6,0,1
"20211004","부산광역시","동래구","수안동",940,29.6,18.3,11.3,50.1,86.1,3.5,7.6,0,1
"20211004","부산광역시","동래구","안락동",940,29.6,18.3,11.3,50.1,86.1,3.5,7.6,0,2
"20211004","부산광역시","동래구","온천동",940,29.6,18.3,11.3,50.1,86.1,3.5,7.6,0,2
"20211004","부산광역시","부산진구","가야동",938,28.7,19.5,9.2,60.2,93.6,3.5,8.7,0,3
"20211004","부산광역시","부산진구","개금동",938,28.7,19.5,9.2,60.2,93.6,3.5,8.7,0,1
"20211004","부산광역시","부산진구","범천동",942,26.7,20.9,5.8,68.2,93.5,7.4,12.5,0,1
"20211004","부산광역시","부산진구","부암동",938,28.7,19.5,9.2,60.2,93.6,3.5,8.7,0,1
"20211004","부산광역시","부산진구","부전동",938,28.7,19.5,9.2,60.2,93.6,3.5,8.7,0,2
"20211004","부산광역시","부산진구","전포동",938,28.7,19.5,9.2,60.2,93.6,3.5,8.7,0,4
"20211004","부산광역시","북구","구포동",941,28.7,18,10.7,61.4,94.8,5.1,9.9,0,2
"20211004","부산광역시","북구","금곡동",941,28.7,18,10.7,61.4,94.8,5.1,9.9,0,1
"20211004","부산광역시","북구","만덕동",941,28.7,18,10.7,61.4,94.8,5.1,9.9,0,1
"20211004","부산광역시","북구","화명동",941,28.7,18,10.7,61.4,94.8,5.1,9.9,0,1
"20211004","부산광역시","사상구","감전동",904,28.1,17.4,10.7,68.1,99,8.8,12.7,0,2
"20211004","부산광역시","사상구","삼락동",904,28.1,17.4,10.7,68.1,99,8.8,12.7,0,3
"20211004","부산광역시","사상구","엄궁동",904,28.1,17.4,10.7,68.1,99,8.8,12.7,0,2
"20211004","부산광역시","사상구","주례동",938,28.7,19.5,9.2,60.2,93.6,3.5,8.7,0,1
"20211004","부산광역시","사상구","학장동",904,28.1,17.4,10.7,68.1,99,8.8,12.7,0,1
"20211004","부산광역시","사하구","감천동",159,27.8,21.6,6.2,66.7,91.6,9.6,15.5,0,3
"20211004","부산광역시","사하구","다대동",950,27,20.7,6.3,61.9,90.4,6.7,10.4,0,1
"20211004","부산광역시","사하구","당리동",950,27,20.7,6.3,61.9,90.4,6.7,10.4,0,2
"20211004","부산광역시","사하구","신평동",950,27,20.7,6.3,61.9,90.4,6.7,10.4,0,1
"20211004","부산광역시","사하구","장림동",950,27,20.7,6.3,61.9,90.4,6.7,10.4,0,1
"20211004","부산광역시","사하구","하단동",950,27,20.7,6.3,61.9,90.4,6.7,10.4,0,2
"20211004","부산광역시","서구","남부민동",159,27.8,21.6,6.2,66.7,91.6,9.6,15.5,0,2
"20211004","부산광역시","서구","서대신동",159,27.8,21.6,6.2,66.7,91.6,9.6,15.5,0,1
"20211004","부산광역시","서구","암남동",159,27.8,21.6,6.2,66.7,91.6,9.6,15.5,0,1
"20211004","부산광역시","수영구","광안동",937,29,20.3,8.7,60.6,99.9,6.4,10.4,0,1
"20211004","부산광역시","수영구","망미동",940,29.6,18.3,11.3,50.1,86.1,3.5,7.6,0,3
"20211004","부산광역시","연제구","거제동",940,29.6,18.3,11.3,50.1,86.1,3.5,7.6,0,2
"20211004","부산광역시","연제구","연산동",940,29.6,18.3,11.3,50.1,86.1,3.5,7.6,0,12
"20211004","부산광역시","영도구","동삼동",910,26.4,21.6,4.8,73.8,94.3,5.2,8.4,0,1
"20211004","부산광역시","영도구","영선동",159,27.8,21.6,6.2,66.7,91.6,9.6,15.5,0,2
"20211004","부산광역시","중구","남포동",159,27.8,21.6,6.2,66.7,91.6,9.6,15.5,0,1
"20211004","부산광역시","중구","부평동",159,27.8,21.6,6.2,66.7,91.6,9.6,15.5,0,2
"20211004","부산광역시","중구","중앙동",159,27.8,21.6,6.2,66.7,91.6,9.6,15.5,0,2
"20211004","부산광역시","해운대구","반여동",937,29,20.3,8.7,60.6,99.9,6.4,10.4,0,4
"20211004","부산광역시","해운대구","송정동",937,29,20.3,8.7,60.6,99.9,6.4,10.4,0,1
"20211004","부산광역시","해운대구","우동",937,29,20.3,8.7,60.6,99.9,6.4,10.4,0,3
"20211004","부산광역시","해운대구","좌동",937,29,20.3,8.7,60.6,99.9,6.4,10.4,0,3
"20211004","부산광역시","해운대구","중동",937,29,20.3,8.7,60.6,99.9,6.4,10.4,0,3
"20211005","부산광역시","강서구","대저1동",904,28.8,18.7,10.1,59,100,6,8.6,0,1
"20211005","부산광역시","강서구","지사동",904,28.8,18.7,10.1,59,100,6,8.6,0,1
"20211005","부산광역시","금정구","구서동",940,29.9,21.2,8.7,48.1,86.1,2.6,5.4,0,1
"20211005","부산광역시","금정구","금성동",941,29.4,19.6,9.8,55.9,97.5,5,7.8,0,1
"20211005","부산광역시","금정구","노포동",939,30,18,12,43.8,91.6,3.4,7.8,0,1
"20211005","부산광역시","금정구","부곡동",940,29.9,21.2,8.7,48.1,86.1,2.6,5.4,0,3
"20211005","부산광역시","금정구","서동",940,29.9,21.2,8.7,48.1,86.1,2.6,5.4,0,2
"20211005","부산광역시","기장군","기장읍",923,29.9,19.3,10.6,53.7,98.8,3.6,8.7,0,3
"20211005","부산광역시","기장군","장안읍",923,29.9,19.3,10.6,53.7,98.8,3.6,8.7,0,4
